windowSec,maxSpeedKmh,maxSpeedEqKmh
5,37.07386864200903,35.28092284471276
10,36.20060552225587,34.08978178118793
15,35.598907973521136,32.381533698249406
20,35.431697831756225,30.63889349809798
30,34.1032134988161,29.310766627319367
60,32.508042296754724,25.139971024791823
120,31.01575135147079,23.74648904193469
180,31.00659241227208,22.916018526243594
300,29.759044733884657,21.880143590371173
600,28.534075680122946,21.212529399929757
900,23.242111179151227,20.809645691385548
1200,20.627494500511055,20.73069541142647
1500,18.97411384711721,20.533280822951614
1800,18.564860280958598,20.445819554425192
2100,17.67747963124911,19.47861750739862
2400,17.147885549877234,19.47861750739862
2700,16.976308129989054,19.47861750739862
3000,16.889961542418135,19.336630471665888
3300,16.889961542418135,19.336630471665888
3600,16.889961542418135,19.336630471665888
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
