windowSec,maxSpeedKmh,maxSpeedEqKmh
5,12.6435588539278,15.20810708209864
10,12.513117157415325,14.242545230144156
15,12.37957209780917,13.541874878549088
20,12.200634621729947,13.25082844568866
30,11.467328306244344,12.381461013558837
60,10.88300189431948,11.241603934847165
120,10.574632511389614,10.983384524561275
180,10.42133126377712,10.709943139170859
300,10.158966354634453,10.564145044556788
600,9.995459211782338,10.450018020455518
900,9.91243746944717,10.226834472218869
1200,9.863886805775248,10.046343508284158
1500,9.827177618105447,9.92387256571806
1800,9.788900623693706,9.865437492488661
2100,9.784874791465965,9.847681181654114
2400,9.720128032389134,9.761875141723225
2700,9.693419345984015,9.689455434815356
3000,9.669441301270654,9.671602643828805
3300,9.633238150211826,9.646464274697628
3600,9.6152745382749,9.6158947467395
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
