windowSec,maxSpeedKmh,maxSpeedEqKmh
5,28.606794980208594,69.2780988011875
10,27.05534371839114,66.8646287410701
15,24.740354382795882,61.00880519698156
20,23.33906930423864,55.29928831581649
30,20.519971515097627,55.2992883158165
60,16.94732074812652,37.02527754081655
120,15.366520418103814,19.300964831897456
180,12.911780551958845,13.21931790753841
300,9.827068572710393,11.7015612234071
600,9.28812140380297,10.7403142900715
900,8.257142264657839,10.671346125834601
1200,7.191946745514377,10.441563626795851
1500,7.191946745514377,10.441563626795851
1800,7.191946745514378,10.441563626795851
2100,7.000039234495306,9.904610172873067
2400,6.666931618635766,8.982440842080871
2700,6.193989807188022,8.226881575126816
3000,5.892450761122924,7.966231071555265
3300,5.686933141886807,7.556224867466059
3600,5.459722191808929,7.120928320721006
4500,5.205168182765113,6.940372584779297
5400,5.188028769697048,6.9363497431459376
7200,5.188028769697048,6.9363497431459376
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
