windowSec,maxSpeedKmh,maxSpeedEqKmh
5,15.863753960089259,20.85901281109999
10,14.169006404661555,17.28614507185321
15,12.560264242616462,13.904314169050084
20,10.875154238583963,11.68014505106887
30,10.597473746210047,10.654531636436316
60,8.519810450405135,8.552709082123824
120,8.265304556886163,8.273793822305743
180,7.3789018067144605,7.256958214673684
300,5.886090659453532,5.921442645428916
600,5.650699787519449,5.6992039384829285
900,5.610202109338449,5.642917651272629
1200,5.37812067258013,5.414761035737668
1500,5.340801742992161,5.357674021454149
1800,5.339421428886123,5.356011514117171
2100,5.339421428886123,5.356011514117171
2400,5.339421428886123,5.356011514117171
2700,5.315076760654453,5.3336683223872114
3000,5.239183139721101,5.266547837604071
3300,5.189098081153881,5.209422071579577
3600,5.139428618351727,5.154454745323088
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
