windowSec,maxSpeedKmh,maxSpeedEqKmh
5,14.188650749690538,17.48478226804859
10,14.04353147146819,16.90033369706845
15,13.899908702038989,16.023089379348512
20,13.838045264310853,15.39420012410174
30,13.686552966486573,14.78396252332146
60,13.44347021555737,13.990782019089202
120,13.219144482373952,13.82492892280499
180,13.104895696900666,13.374550394222142
300,12.789239903700823,13.009474176871686
600,12.69739786259929,12.870178035957077
900,12.568453226938868,12.570998433697167
1200,12.398310450722033,12.44791837191501
1500,12.302804093225364,12.042380681121287
1800,12.05511480919861,11.93188925890476
2100,11.70447696243734,11.871977159845674
2400,11.503891350000886,11.862559953746512
2700,11.425504829828185,11.684103265866119
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
