windowSec,maxSpeedKmh,maxSpeedEqKmh
5,16.86474845959797,17.809140104294578
10,16.639025598167983,17.111125661311405
15,16.471034737782883,17.098606327075085
20,16.284414341286485,16.845093149388166
30,15.900399889998626,16.383194258314287
60,15.644169510485748,15.916342543992467
120,15.47729909595207,15.61413320494275
180,15.150350093365594,15.343227881364868
300,14.114549605553533,14.219969672292093
600,14.040539671210599,14.12498912168481
900,13.961782442259606,14.041161856263281
1200,13.65536570225244,13.485064397398823
1500,13.5049903878021,13.392691124345689
1800,12.905956808141674,12.837443051705813
2100,12.565057399402374,12.605483332706413
2400,12.557574263044323,12.596863923033288
2700,12.557574263044323,12.596863923033288
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
