windowSec,maxSpeedKmh,maxSpeedEqKmh
5,22.799095807164477,27.95895709514564
10,22.489913573944676,27.372754367234172
15,22.17525053632893,26.932423759160596
20,22.10339577373406,27.147024065106688
30,21.894724015761824,25.232050751144342
60,19.916255855525318,19.095476356745483
120,17.69623103666864,17.665164562369956
180,14.941399433816875,16.26961145602449
300,14.283467316181541,15.255775428796055
600,13.226308243105693,13.867421108140716
900,12.410999198505415,12.926918734703166
1200,12.410999198505415,12.603642427236665
1500,12.410999198505413,12.658748038463692
1800,11.927423239264712,12.409777965865088
2100,11.680331856336378,12.286015852562231
2400,11.29767478244618,12.027138072100913
2700,11.057715397936724,11.811597295232357
3000,10.575813841858787,11.654026564656593
3300,9.978417073511482,11.652418147372943
3600,9.503884876317864,11.652418147372943
4500,8.929972050261833,11.652418147372943
5400,8.890680608506397,11.652418147372943
7200,8.675696198610787,11.43497426347592
9000,8.318790697045614,10.794265840848025
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
