windowSec,maxSpeedKmh,maxSpeedEqKmh
5,13.790303700576047,35.23819167691907
10,13.328699349950378,33.88922454657056
15,12.937303083225963,32.40781960530707
20,12.546682472111534,31.969602497962757
30,11.839728041328346,28.667025896061705
60,10.799243520243325,17.498392799515315
120,10.600659314197857,16.757242068217725
180,10.583874731924965,14.986892296369302
300,10.495245580228708,13.842801626062183
600,10.394578704509591,13.606751359815945
900,10.287934852366803,12.021750334966308
1200,10.287934852366803,11.90019917551844
1500,10.229509510215339,11.328649538548818
1800,9.436325361853834,11.23458766270644
2100,8.755591638909968,11.292861676168329
2400,8.755591638909968,11.292861676168329
2700,,
3000,,
3300,,
3600,,
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
