windowSec,maxSpeedKmh,maxSpeedEqKmh
5,36.13096712208616,38.28574286354031
10,35.37528398837764,35.242246114033364
15,33.96801270548018,33.24646219963353
20,32.34851456795049,32.80512741048445
30,30.333229334705198,30.711574903971403
60,29.11716745243575,26.756457552243038
120,27.231345812511066,25.704597523838515
180,26.67394092103352,25.282264782645942
300,26.242030832855487,25.025952356026608
600,23.970337669120852,24.338492641562063
900,23.023351392665553,24.066285263194203
1200,22.71238315687331,23.446256418587087
1500,22.293006958299152,23.414103239741014
1800,22.29300695829915,23.414103239741014
2100,22.271261896338498,23.36349081507686
2400,21.95414542918346,23.3102192347424
2700,21.95414542918346,23.091713255333307
3000,21.95414542918346,23.091713255333307
3300,21.884396496237148,23.09042357997842
3600,21.5715333349277,22.88986646980203
4500,21.430895557359946,22.7705186940679
5400,21.430895557359946,22.7705186940679
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
