windowSec,maxSpeedKmh,maxSpeedEqKmh
5,16.888801439686787,24.359689219645745
10,16.039977693655672,18.629310207974783
15,15.140813552072874,17.30022782811019
20,14.616744153839376,15.926152061045018
30,14.616744153839376,15.548478827908548
60,10.700304895432591,10.700815450045859
120,7.322918306318536,7.482902453460329
180,6.939704633394581,7.05161975069604
300,6.518067087017513,6.595853630573993
600,5.793475500243746,5.8540526473130035
900,5.832694186947366,5.874675594704894
1200,5.586341987675147,5.612084447558726
1500,5.4324399648720325,5.4609219417023205
1800,5.407309279611684,5.437959742036587
2100,5.407309279611684,5.437959742036587
2400,5.407309279611684,5.437959742036587
2700,5.407309279611684,5.437959742036587
3000,5.407309279611684,5.437959742036587
3300,5.195371407432231,5.2234728183986245
3600,4.934946426504129,4.956899436241283
4500,4.897372837869667,4.916514550907109
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
