windowSec,maxSpeedKmh,maxSpeedEqKmh
5,25.20929636531609,29.69299048900398
10,24.61689283278485,27.51976813061872
15,24.095268750719615,26.671649021169625
20,24.08845342231665,26.12167091347435
30,23.995423743904585,25.965531449988415
60,22.733180936294737,23.12779473505349
120,21.510052397176516,21.651588891605236
180,20.2331337215623,20.443244446124424
300,19.023558229774775,19.42776818847506
600,16.001650805912995,16.247682807841613
900,10.805431782226693,11.167293116680785
1200,8.129450321347505,8.400890290797452
1500,8.037026700705713,8.305209235542925
1800,8.037026700705713,8.305209235542925
2100,8.037026700705713,8.305209235542925
2400,8.037026700705713,8.305209235542925
2700,8.037026700705713,8.305209235542925
3000,8.037026700705713,8.305209235542925
3300,8.037026700705713,8.305209235542925
3600,8.037026700705713,8.305209235542925
4500,,
5400,,
7200,,
9000,,
12600,,
14400,,
18000,,
21600,,
23400,,
27000,,
30600,,
34200,,
36000,,
45000,,
54000,,
72000,,
90000,,
