zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,91.68527344197213,82.16666666666667,113.4375,1822.0,16.953324,16.28115025601502,88.7049659201558
2,Z2,127.20672476397966,113.55555555555556,141.9,171.0,19.89084705882353,20.514852956064267,8.325219084712755
3,Z3,146.815,142.53333333333333,150.63333333333333,61.0,22.37256,21.88949767986338,2.969814995131451
4,Z4,,,,0.0,,,0.0
