zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,126.22322067235459,105.1,147.86666666666667,2894.0,7.575450352941177,6.479311762684139,70.68881289692233
2,Z2,155.33038081117402,148.0,165.36666666666667,252.0,4.217714285714286,5.763610578445721,6.155349291646312
3,Z3,174.84774011299436,165.63333333333333,178.7,118.0,6.056542372881356,11.081392865906563,2.882266731802638
4,Z4,188.03506024096387,178.76666666666668,195.36666666666667,830.0,5.1250120481927715,14.945485370773053,20.273571079628724
