zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,110.21013143561517,108.46666666666667,111.85,18.0,,,1.6528925619834711
2,Z2,122.57416622217146,112.52380952380952,131.7,1071.0,18.717833532934133,18.63899607223734,98.34710743801654
3,Z3,,,,0.0,,,0.0
4,Z4,,,,0.0,,,0.0
