zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,127.55895837708687,117.5,137.1,234.0,0.0,0.0,15.135834411384216
2,Z2,148.0175743514587,137.63333333333333,154.13333333333333,311.0,0.0,0.0,20.116429495472186
3,Z3,160.7295785440613,154.23333333333332,168.86666666666667,922.0,0.0,0.0,59.637774902975416
4,Z4,174.2563492063492,169.3,177.1,79.0,0.0,0.0,5.109961190168176
