zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,134.87183999063924,118.46666666666667,142.2,451.0,19.055835616438358,19.061331616064557,63.7906647807638
2,Z2,146.86605504587155,142.23333333333332,153.4,256.0,23.118671559633025,15.433496411226582,36.20933521923621
3,Z3,,,,0.0,,,0.0
4,Z4,,,,0.0,,,0.0
