zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,126.4338515099601,95.53333333333333,144.36666666666667,107.0,10.582080000000001,11.824571487047638,5.439755973563803
2,Z2,154.44080622981264,144.53333333333333,158.8,1579.0,11.152841038632046,10.969665945890021,80.27452974072192
3,Z3,160.43689205219457,158.83333333333334,162.86666666666667,281.0,10.690078291814945,11.68572949516125,14.285714285714285
4,Z4,,,,0.0,,,0.0
