zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,122.0185497508136,107.6,139.96666666666667,43.0,,,2.09858467545144
2,Z2,151.19641577060932,140.56666666666666,157.06666666666666,93.0,8.401107692307692,10.324383864298653,4.538799414348463
3,Z3,165.65147895335608,157.16666666666666,172.4,1172.0,10.910101023890785,10.089735385753439,57.19863347974622
4,Z4,177.358619403066,172.43333333333334,183.9,741.0,10.312382186234817,11.946444934131522,36.16398243045388
