zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,113.13796005522147,99.9,135.5,1295.0,10.38858523489933,7.283143550947446,82.17005076142132
2,Z2,137.24065040650407,135.6,139.66666666666666,281.0,11.044843902439023,0.9934076179357378,17.829949238578678
3,Z3,,,,0.0,,,0.0
4,Z4,,,,0.0,,,0.0
