zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,,,,0.0,,,0.0
2,Z2,,,,0.0,,,0.0
3,Z3,165.72698972396472,159.0625,172.91666666666666,108.0,,,82.44274809160305
4,Z4,173.98798217778509,173.17391304347825,174.53333333333333,23.0,1.953,2.634389640819558,17.557251908396946
