zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,110.43357300085678,79.3,126.26666666666667,21023.0,14.153243418013858,11.247438080061286,91.95206228403971
2,Z2,137.42255489021954,126.3,147.9,1450.0,16.92863137724551,9.970488540895447,6.342124830512182
3,Z3,153.90084541062802,147.93333333333334,161.76666666666668,390.0,30.17471739130435,9.105936792507784,1.705812885448104
4,Z4,,,,0.0,,,0.0
