zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,107.68805113787889,53.233333333333334,133.4,3746.0,0.0,0.0,89.21171707549416
2,Z2,138.74964028776978,133.43333333333334,149.46666666666667,375.0,0.0,0.0,8.930697785186949
3,Z3,153.64248366013072,149.6,158.06666666666666,78.0,0.0,0.0,1.8575851393188854
4,Z4,,,,0.0,,,0.0
