zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,98.1339976358555,72.96666666666667,118.06666666666666,6559.0,0.6920967818831943,0.6920967818831943,91.26200083484068
2,Z2,134.3698296836983,118.13333333333334,141.56666666666666,600.0,0.5716642335766423,0.5716642335766423,8.348406845693614
3,Z3,142.24666666666667,141.96666666666667,142.53333333333333,28.0,0.018,0.018,0.38959231946570194
4,Z4,,,,0.0,,,0.0
