zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,142.57262628461473,140.73333333333332,144.66666666666666,138.0,8.809537500000001,10.484110137143736,27.435387673956264
2,Z2,149.499238210662,144.9047619047619,152.03333333333333,365.0,16.909404545454546,14.40078190352504,72.56461232604374
3,Z3,,,,0.0,,,0.0
4,Z4,,,,0.0,,,0.0
