zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,120.3338449960909,102.33333333333333,136.53333333333333,4146.0,21.305401107011072,18.077718433138426,56.1408259986459
2,Z2,143.62237442922375,136.66666666666666,153.93333333333334,1032.0,18.23575890410959,18.801154923401416,13.974272173324307
3,Z3,163.0665919282511,154.06666666666666,169.26666666666668,1402.0,12.543683408071749,20.673446415023133,18.984427894380502
4,Z4,174.27234299516908,169.3,179.03333333333333,805.0,11.378517391304348,21.751554101403105,10.90047393364929
