zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,125.48986344687705,102.4,135.3,79.0,9.645975,11.255210798549806,2.681602172437203
2,Z2,145.5644420383146,135.33333333333334,152.06666666666666,769.0,10.274184655396619,10.327104240982512,26.103190767141886
3,Z3,157.50765993265992,152.1,168.56666666666666,792.0,9.546545454545456,9.800956543430427,26.883910386965375
4,Z4,181.95566615620214,168.6,191.23333333333332,1306.0,14.08691577335375,13.899153388599535,44.33129667345553
