zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,117.29357708850593,70.93333333333334,137.46666666666667,3307.0,4.85247714987715,6.913601058201289,86.00780234070221
2,Z2,142.06193693693695,137.53333333333333,149.5,538.0,3.644854054054054,7.4535601512860215,13.992197659297789
3,Z3,,,,0.0,,,0.0
4,Z4,,,,0.0,,,0.0
