zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,117.53710516695712,102.23529411764706,136.2,64.0,1.0505454545454547,8.060657681367347,2.9438822447102115
2,Z2,148.74535446939674,136.56666666666666,152.93333333333334,757.0,10.65899603698811,9.456831472673494,34.82060717571297
3,Z3,160.2493300852619,152.96666666666667,166.26666666666668,821.0,9.387887941534714,10.32027274115872,37.76448942042318
4,Z4,170.00458685039288,166.3,175.26666666666668,532.0,10.365563909774437,10.792264808605346,24.471021159153633
