zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,125.86004634557925,101.6,135.83333333333334,870.0,22.02474230769231,20.37396771078428,68.45003933910306
2,Z2,142.3401234567901,136.03333333333333,150.03333333333333,401.0,23.88417777777778,22.054600292366153,31.549960660896932
3,Z3,,,,0.0,,,0.0
4,Z4,,,,0.0,,,0.0
