zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,125.48861855511821,108.5,135.36666666666667,1839.0,0.0,0.0,49.662435862813936
2,Z2,142.0197467488022,135.4,152.1,1656.0,0.0,0.0,44.72049689440994
3,Z3,160.00686274509803,152.16666666666666,167.63333333333333,195.0,0.0,0.0,5.2660005401026195
4,Z4,168.04000000000002,167.83333333333334,168.2,13.0,0.0,0.0,0.351066702673508
