zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,117.05686529651263,92.5,135.53333333333333,4244.0,0.0,0.0,91.54443485763589
2,Z2,141.25752508361205,135.56666666666666,151.2,387.0,0.0,0.0,8.347713546160483
3,Z3,151.33333333333334,151.3,151.36666666666667,5.0,0.0,0.0,0.10785159620362382
4,Z4,,,,0.0,,,0.0
