zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,114.75161757138949,75.6,135.3,3430.0,0.0,0.0,88.67631851085832
2,Z2,141.44378437843784,135.4,150.83333333333334,401.0,0.0,0.0,10.367114788004136
3,Z3,153.11801801801803,151.1,156.26666666666668,37.0,0.0,0.0,0.9565667011375388
4,Z4,,,,0.0,,,0.0
