zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,101.36930065544762,91.4,110.23333333333333,37.0,,,0.6623702112423917
2,Z2,131.44225941422596,110.56666666666666,142.4,495.0,9.417875109170307,9.650496077023076,8.861439312567132
3,Z3,155.28784207877894,142.43333333333334,164.46666666666667,2588.0,10.029747656249999,10.049937846058926,46.330110991765125
4,Z4,179.1625033792917,164.5,188.96666666666667,2466.0,13.688487591240877,13.617755034714133,44.14607948442535
