zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,112.17474020315217,92.26666666666667,136.46666666666667,98.0,,,5.41137493097736
2,Z2,147.3599540229885,137.2,156.46666666666667,725.0,10.923562921348314,11.02067244610577,40.03313086692435
3,Z3,162.95327548382878,156.63333333333333,172.6,749.0,11.819150867823765,11.54705183294461,41.3583655438984
4,Z4,182.40808926080894,172.8,186.4,239.0,13.862861924686193,13.47084769610257,13.197128658199889
