zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,133.09205176899556,103.26666666666667,145.5,603.0,19.25264175824176,19.963473005509183,44.899478778853315
2,Z2,152.790990990991,145.93333333333334,161.83333333333334,200.0,22.8762972972973,19.3303694995948,14.892032762472077
3,Z3,166.79261083743842,161.96666666666667,172.7,540.0,24.07504433497537,20.83233841257193,40.20848845867461
4,Z4,,,,0.0,,,0.0
