zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,133.3143978646185,109.5,142.0,472.0,17.60479245283019,14.659767743878382,88.55534709193246
2,Z2,144.72649572649573,142.1,147.6,61.0,20.61683076923077,20.458322853931502,11.44465290806754
3,Z3,,,,0.0,,,0.0
4,Z4,,,,0.0,,,0.0
