zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,102.35456673138334,75.28571428571429,110.8,2839.0,2.449691208791209,2.412821078704093,46.351020408163265
2,Z2,121.59963983736407,110.86666666666666,141.9,3175.0,3.970540024479804,7.133643598611448,51.83673469387755
3,Z3,146.0895238095238,142.03333333333333,150.53333333333333,111.0,4.581771428571429,13.216197154428878,1.8122448979591836
4,Z4,,,,0.0,,,0.0
