zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,103.54523897891325,73.33333333333333,114.9,150.0,5.994214925373134,5.724028767419457,5.380200860832137
2,Z2,130.6154334038055,115.0,141.13333333333333,514.0,8.917504439746299,9.312725764539572,18.436154949784793
3,Z3,148.71097054840266,141.16666666666666,156.16666666666666,2124.0,11.05814238253441,11.049892286325502,76.18364418938307
4,Z4,,,,0.0,,,0.0
