zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,130.07589411515661,103.33333333333333,135.73333333333332,156.0,10.279279338842974,10.372799120907352,8.032955715756952
2,Z2,142.71303794209305,135.76666666666668,148.93333333333334,1770.0,10.615077966101694,10.568215865558704,91.14315139031926
3,Z3,149.49166666666667,149.06666666666666,149.76666666666668,16.0,11.214,10.846821146625828,0.8238928939237898
4,Z4,,,,0.0,,,0.0
