zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,124.73633649111426,109.53333333333333,136.66666666666666,1115.0,31.9216387312187,22.961403914760673,28.509332651495782
2,Z2,143.5342584605892,136.7,153.93333333333334,493.0,26.571150000000003,21.651167741346804,12.60547174635643
3,Z3,164.24469696969695,154.36666666666667,169.4,1512.0,14.971487412587413,23.580650562164838,38.66018920992074
4,Z4,172.47859531772573,169.43333333333334,178.16666666666666,791.0,12.545397993311036,23.26727044884018,20.22500639222705
