zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,126.84755240090465,103.6,137.03333333333333,2840.0,21.97286655052265,21.67859014781531,70.7876370887338
2,Z2,142.19852071005917,137.06666666666666,154.03333333333333,1100.0,31.066807100591713,23.729100125644102,27.417746759720842
3,Z3,156.715,154.16666666666666,158.3,72.0,36.94914,17.81609167517677,1.794616151545364
4,Z4,,,,0.0,,,0.0
