zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,129.67369339626507,113.46666666666667,136.53333333333333,203.0,6.392039408866995,16.502807058144583,3.211517165005537
2,Z2,146.52714285714288,136.7,153.43333333333334,910.0,8.30592,10.768587237253666,14.396456256921372
3,Z3,161.2448132780083,153.46666666666667,168.0,1950.0,9.870497925311204,9.792044894383956,30.849549121974373
4,Z4,178.42235839837437,168.03333333333333,195.0,3258.0,7.7187095684803,12.924809725171515,51.54247745609872
