zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,119.30357943296013,104.53333333333333,137.43333333333334,39.0,,,1.3854351687388986
2,Z2,153.98258426966294,138.2,157.4,178.0,10.998981818181818,11.669642918492523,6.323268206039076
3,Z3,166.88259525544038,157.43333333333334,174.46666666666667,2447.0,11.726908050674295,11.674172198846456,86.9271758436945
4,Z4,176.01743929359824,174.5,178.7,151.0,12.278622516556291,13.607359165665601,5.3641207815275305
