zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,124.20698304120468,96.46666666666667,135.76666666666668,121.0,9.448524590163935,10.05885995394614,12.643678160919542
2,Z2,142.15530071355758,135.9,152.26666666666668,654.0,11.032183486238532,11.225822313178027,68.3385579937304
3,Z3,156.4589170761146,152.33333333333334,161.5,182.0,11.186505494505495,11.554811657177712,19.017763845350053
4,Z4,,,,0.0,,,0.0
