zone,zone_label,hr_mean,hr_min,hr_max,time_seconds,avg_speed_kmh,avg_speedeq_kmh,pct_time
1,Z1,102.08630069773498,92.93333333333334,113.33333333333333,30.0,,,6.302521008403361
2,Z2,130.6041514041514,113.9,141.43333333333334,281.0,8.914410687022901,8.87675639901155,59.03361344537815
3,Z3,145.55861305496282,141.46666666666667,149.86666666666667,165.0,9.754909090909091,9.848412850106106,34.66386554621849
4,Z4,,,,0.0,,,0.0
