lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2026-02-14T08:45:57Z,3.135,830.0,830.0,13.61,10.4,3.239,116.1,131.0,0.407,56.6,0.13,Recovery
2,2,Lap 2,2026-02-14T09:03:29Z,1.443,726.0,726.0,7.16,10.2,1.545,106.3,130.0,0.342,51.9,0.09,Recovery
3,3,Lap 3,2026-02-14T09:15:43Z,1.434,697.0,697.0,7.42,10.4,1.538,98.9,125.0,0.293,48.2,0.06,Recovery
4,4,Lap 4,2026-02-14T09:27:14Z,3.36,1099.0,1099.0,11.02,10.6,3.466,113.7,143.0,0.391,55.5,0.16,Recovery
5,5,Lap 5,2026-02-14T09:50:29Z,1.686,1034.0,1034.0,5.87,9.2,1.778,118.4,158.0,0.423,57.8,0.17,Recovery
6,6,Lap 6,2026-02-14T10:08:32Z,6.116,6324.0,6324.0,3.49,3.4,6.15,121.5,165.0,0.443,59.3,1.17,Recovery
7,7,Lap 7,2026-02-14T11:47:44Z,0.435,623.0,623.0,2.52,0.0,0.435,134.2,155.0,0.528,65.5,0.16,Run
8,8,Lap 8,2026-02-14T11:55:14Z,0.311,422.0,422.0,2.66,10.0,0.411,121.0,151.0,0.44,59.0,0.08,Recovery
9,9,Lap 9,2026-02-14T12:07:47Z,1.705,1728.0,1728.0,3.56,10.6,1.811,141.1,167.0,0.574,68.8,0.53,Run
10,10,Lap 10,2026-02-14T12:35:49Z,5.931,3130.0,3130.0,6.8,10.4,6.035,134.0,163.0,0.527,65.4,0.81,Run
11,11,Lap 11,2026-02-14T13:28:28Z,0.699,829.0,829.0,3.02,102.0,1.719,119.7,145.0,0.431,58.4,0.15,Recovery
12,12,Lap 12,2026-02-14T13:50:09Z,0.758,1109.0,1109.0,2.45,10.0,0.858,120.8,137.0,0.439,58.9,0.2,Recovery
13,13,Lap 13,2026-02-14T13:58:29Z,6.608,1914.0,1914.0,12.42,4.6,6.654,123.6,166.0,0.457,60.3,0.37,Recovery
