lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2026-03-08T09:24:29Z,1.0,348.0,348.0,10.33,2.8,1.028,135.1,148.0,0.534,65.9,0.09,Run
2,2,Lap 2,2026-03-08T09:30:19Z,1.0,346.0,346.0,10.4,2.8,1.028,145.2,154.0,0.601,70.8,0.12,Run
3,3,Lap 3,2026-03-08T09:36:05Z,1.0,345.0,345.0,10.44,2.0,1.02,147.6,154.0,0.617,72.0,0.12,Run
4,4,Lap 4,2026-03-08T09:41:51Z,1.0,350.0,350.0,10.3,2.6,1.026,149.5,158.0,0.63,72.9,0.13,Run
5,5,Lap 5,2026-03-08T09:47:42Z,1.0,344.0,344.0,10.48,0.0,1.0,150.1,158.0,0.634,73.2,0.13,Run
6,6,Lap 6,2026-03-08T09:53:26Z,1.0,278.0,278.0,12.96,2.8,1.028,170.4,174.0,0.769,83.1,0.17,Run
7,7,Lap 7,2026-03-08T09:58:05Z,1.0,272.0,272.0,13.25,0.0,1.0,174.9,179.0,0.799,85.3,0.18,Run
8,8,Lap 8,2026-03-08T10:02:38Z,1.0,275.0,275.0,13.1,0.0,1.0,174.7,181.0,0.798,85.2,0.18,Run
9,9,Lap 9,2026-03-08T10:07:13Z,1.0,380.0,380.0,9.47,3.0,1.03,155.4,176.0,0.669,75.8,0.16,Run
10,10,Lap 10,2026-03-08T10:13:34Z,1.0,361.0,361.0,9.97,2.0,1.02,147.4,154.0,0.616,71.9,0.13,Run
11,11,Lap 11,2026-03-08T10:19:35Z,1.0,354.0,354.0,10.15,3.0,1.03,148.9,157.0,0.626,72.6,0.13,Run
12,12,Lap 12,2026-03-08T10:25:29Z,1.0,357.0,357.0,10.08,9.0,1.09,147.7,154.0,0.618,72.0,0.13,Run
13,13,Lap 13,2026-03-08T10:31:27Z,1.0,284.0,284.0,12.67,0.2,1.002,168.2,175.0,0.755,82.0,0.16,Run
14,14,Lap 14,2026-03-08T10:36:11Z,1.0,277.0,277.0,13.0,0.0,1.0,175.1,178.0,0.801,85.4,0.18,Run
15,15,Lap 15,2026-03-08T10:40:49Z,1.0,284.0,284.0,12.67,2.4,1.024,176.1,181.0,0.807,85.9,0.19,Run
16,16,Lap 16,2026-03-08T10:45:33Z,1.0,347.0,347.0,10.37,8.2,1.082,162.1,179.0,0.714,79.1,0.17,Run
17,17,Lap 17,2026-03-08T10:51:21Z,0.148,54.0,53.0,9.9,0.0,0.148,160.5,167.0,0.703,78.3,0.03,Run
18,18,Lap 18,2026-03-08T10:52:14Z,1.0,276.0,276.0,13.03,3.8,1.038,177.5,182.0,0.817,86.6,0.19,Run
19,19,Lap 19,2026-03-08T10:56:51Z,1.0,282.0,282.0,12.78,5.6,1.056,181.4,186.0,0.843,88.5,0.21,Run
20,20,Lap 20,2026-03-08T11:01:33Z,1.0,284.0,284.0,12.67,5.4,1.054,178.2,181.0,0.821,86.9,0.2,Run
21,21,Lap 21,2026-03-08T11:06:18Z,1.0,374.0,374.0,9.61,7.4,1.074,162.7,180.0,0.718,79.4,0.19,Run
22,22,Lap 22,2026-03-08T11:12:32Z,1.0,369.0,369.0,9.76,3.8,1.038,157.2,164.0,0.681,76.7,0.17,Run
23,23,Lap 23,2026-03-08T11:18:42Z,1.0,389.0,389.0,9.25,1.2,1.012,150.9,155.0,0.639,73.6,0.15,Run
24,24,Lap 24,2026-03-08T11:25:11Z,0.773,266.0,266.0,10.44,11.0,0.883,165.0,179.0,0.733,80.5,0.14,Run
