lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-07-05T09:04:07Z,1.0,1001.0,1001.0,3.6,124.4,2.244,114.6,146.0,0.397,55.9,0.15,Recovery
2,2,Lap 2,2025-07-05T09:20:50Z,1.0,904.0,904.0,4.0,101.0,2.01,119.1,136.0,0.427,58.1,0.16,Recovery
3,3,Lap 3,2025-07-05T09:35:55Z,1.0,1112.0,1112.0,3.24,95.6,1.956,122.9,137.0,0.453,60.0,0.21,Recovery
4,4,Lap 4,2025-07-05T09:54:27Z,1.0,2215.0,2215.0,1.62,135.2,2.352,105.9,134.0,0.339,51.7,0.26,Recovery
5,5,Lap 5,2025-07-05T10:31:23Z,1.0,1157.0,1157.0,3.1,37.2,1.372,106.5,126.0,0.343,52.0,0.14,Recovery
6,6,Lap 6,2025-07-05T10:50:41Z,1.0,2714.0,2714.0,1.33,213.2,3.132,113.9,136.0,0.393,55.6,0.4,Recovery
7,7,Lap 7,2025-07-05T11:35:55Z,1.0,3402.0,3402.0,1.04,284.6,3.846,120.9,162.0,0.439,59.0,0.62,Recovery
8,8,Lap 8,2025-07-05T12:32:38Z,1.0,1659.0,4201.0,2.16,94.8,1.948,118.9,140.0,0.426,58.0,0.28,Recovery
9,9,Lap 9,2025-07-05T13:42:39Z,1.0,666.0,2759.0,5.4,91.0,1.91,140.2,178.0,0.568,68.4,0.2,Run
10,10,Lap 10,2025-07-05T14:28:39Z,1.0,529.0,529.0,6.8,30.0,1.3,170.6,179.0,0.771,83.2,0.32,Run
11,11,Lap 11,2025-07-05T14:37:28Z,1.0,583.0,583.0,6.19,42.6,1.426,164.0,173.0,0.727,80.0,0.3,Run
12,12,Lap 12,2025-07-05T14:47:12Z,0.154,153.0,152.0,3.64,11.2,0.266,163.9,169.0,0.726,80.0,0.08,Run
13,13,Lap 13,2025-07-05T14:49:44Z,1.0,937.0,937.0,3.85,249.6,3.496,172.7,181.0,0.785,84.2,0.59,Run
14,14,Lap 14,2025-07-05T15:05:22Z,0.353,847.0,847.0,1.51,115.6,1.509,163.8,182.0,0.725,79.9,0.44,Run
15,15,Lap 15,2025-07-05T15:19:30Z,0.734,1238.0,1238.0,2.12,84.6,1.58,135.5,165.0,0.537,66.1,0.33,Run
16,16,Lap 16,2025-07-05T15:40:08Z,0.123,362.0,362.0,1.22,46.8,0.591,162.8,172.0,0.719,79.4,0.18,Run
17,17,Lap 17,2025-07-05T15:46:10Z,0.877,885.0,885.0,3.56,2.4,0.901,140.0,170.0,0.567,68.3,0.26,Run
18,18,Lap 18,2025-07-05T16:00:56Z,1.0,675.0,675.0,5.33,36.6,1.366,142.8,154.0,0.585,69.7,0.22,Run
19,19,Lap 19,2025-07-05T16:12:12Z,1.0,578.0,578.0,6.23,69.0,1.69,144.0,154.0,0.593,70.2,0.19,Run
20,20,Lap 20,2025-07-05T16:21:51Z,1.0,656.0,656.0,5.47,51.8,1.518,152.1,171.0,0.647,74.2,0.26,Run
21,21,Lap 21,2025-07-05T16:32:47Z,0.97,690.0,690.0,5.08,53.4,1.504,149.6,163.0,0.631,73.0,0.26,Run
22,22,Lap 22,2025-07-05T16:44:17Z,1.0,743.0,743.0,4.86,10.8,1.108,157.4,164.0,0.683,76.8,0.33,Run
23,23,Lap 23,2025-07-05T16:56:41Z,1.0,637.0,637.0,5.65,2.2,1.022,152.9,163.0,0.653,74.6,0.26,Run
24,24,Lap 24,2025-07-05T17:07:19Z,1.0,898.0,898.0,4.0,102.8,2.028,152.9,179.0,0.653,74.6,0.36,Run
25,25,Lap 25,2025-07-05T17:22:17Z,1.0,2174.0,2174.0,1.66,65.2,1.652,125.6,149.0,0.471,61.3,0.45,Recovery
26,26,Lap 26,2025-07-05T17:58:31Z,1.0,1050.0,1050.0,3.42,54.6,1.546,122.2,144.0,0.448,59.6,0.2,Recovery
27,27,Lap 27,2025-07-05T18:16:02Z,1.0,1389.0,1389.0,2.59,6.6,1.066,111.2,131.0,0.375,54.2,0.19,Recovery
28,28,Lap 28,2025-07-05T18:39:12Z,1.0,924.0,924.0,3.89,0.0,1.0,109.0,120.0,0.36,53.2,0.12,Recovery
29,29,Lap 29,2025-07-05T18:54:36Z,0.189,191.0,191.0,3.56,0.0,0.189,106.6,119.0,0.344,52.0,0.02,Recovery
