lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2026-05-09T10:07:55Z,5.0,932.0,933.0,19.3,100.2,6.002,134.2,158.0,0.528,65.5,0.24,Run
2,2,Lap 2,2026-05-09T10:23:33Z,5.0,959.0,959.0,18.76,199.2,6.992,158.3,170.0,0.689,77.2,0.44,Run
3,3,Lap 3,2026-05-09T10:39:32Z,5.0,1224.0,1225.0,14.69,221.8,7.218,155.0,166.0,0.667,75.6,0.52,Run
4,4,Lap 4,2026-05-09T10:59:57Z,5.0,499.0,499.0,36.07,5.8,5.058,126.8,151.0,0.479,61.9,0.11,Recovery
5,5,Lap 5,2026-05-09T11:08:15Z,5.0,394.0,394.0,45.68,0.0,5.0,117.3,129.0,0.415,57.2,0.06,Recovery
6,6,Lap 6,2026-05-09T11:14:51Z,5.0,615.0,615.0,29.27,0.0,5.0,113.4,128.0,0.389,55.3,0.09,Recovery
7,7,Lap 7,2026-05-09T11:25:05Z,5.0,691.0,691.0,26.06,71.2,5.712,141.4,167.0,0.576,69.0,0.21,Run
8,8,Lap 8,2026-05-09T11:36:38Z,5.0,1916.0,1916.0,9.4,425.2,9.252,156.4,166.0,0.676,76.3,0.84,Run
9,9,Lap 9,2026-05-09T12:08:34Z,3.766,1555.0,1554.0,8.71,277.2,6.538,158.2,176.0,0.688,77.2,0.71,Run
10,10,Lap 10,2026-05-09T12:34:29Z,5.0,1097.0,1097.0,16.42,9.8,5.098,118.0,147.0,0.42,57.6,0.18,Recovery
11,11,Lap 11,2026-05-09T12:52:45Z,5.0,458.0,458.0,39.31,0.0,5.0,115.8,139.0,0.405,56.5,0.07,Recovery
12,12,Lap 12,2026-05-09T13:00:25Z,0.31,319.0,319.0,3.49,6.4,0.374,125.5,141.0,0.47,61.2,0.07,Recovery
13,13,Lap 13,2026-05-09T13:05:45Z,5.0,1751.0,1751.0,10.3,410.6,9.106,164.4,179.0,0.729,80.2,0.92,Run
14,14,Lap 14,2026-05-09T13:34:59Z,2.064,908.0,908.0,8.17,171.8,3.782,156.4,171.0,0.676,76.3,0.4,Run
15,15,Lap 15,2026-05-09T13:50:05Z,3.227,1034.0,1034.0,11.23,110.6,4.333,144.2,169.0,0.595,70.3,0.34,Run
16,16,Lap 16,2026-05-09T14:07:19Z,0.109,488.0,488.0,0.79,1.0,0.119,113.3,129.0,0.389,55.3,0.07,Recovery
17,17,Lap 17,2026-05-09T14:15:28Z,5.0,487.0,487.0,36.97,11.0,5.11,148.6,172.0,0.624,72.5,0.18,Run
18,18,Lap 18,2026-05-09T14:23:39Z,5.0,789.0,789.0,22.82,67.2,5.672,163.4,183.0,0.723,79.7,0.41,Run
19,19,Lap 19,2026-05-09T14:36:45Z,5.0,427.0,427.0,42.16,0.0,5.0,138.0,149.0,0.553,67.3,0.12,Run
20,20,Lap 20,2026-05-09T14:43:53Z,5.0,394.0,394.0,45.68,0.0,5.0,140.7,161.0,0.571,68.6,0.12,Run
21,21,Lap 21,2026-05-09T14:50:28Z,0.424,55.0,55.0,27.72,7.8,0.502,162.3,170.0,0.715,79.2,0.03,Run
