lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-09-23T18:46:31Z,1.32,849.0,849.0,5.58,123.0,2.55,142.2,160.0,0.581,69.4,0.27,Run
2,2,Lap 2,2025-09-23T19:00:42Z,0.126,60.0,60.0,7.56,28.6,0.412,167.5,183.0,0.75,81.7,0.03,Run
3,3,Lap 3,2025-09-23T19:01:42Z,0.154,91.0,91.0,6.12,1.6,0.17,168.7,184.0,0.758,82.3,0.05,Run
4,4,Lap 4,2025-09-23T19:03:13Z,0.123,60.0,60.0,7.42,24.6,0.369,167.6,186.0,0.751,81.8,0.03,Run
5,5,Lap 5,2025-09-23T19:04:13Z,0.159,90.0,90.0,6.37,1.8,0.177,176.9,187.0,0.813,86.3,0.06,Run
6,6,Lap 6,2025-09-23T19:05:44Z,0.123,60.0,60.0,7.38,25.4,0.377,170.3,189.0,0.769,83.1,0.04,Run
7,7,Lap 7,2025-09-23T19:06:44Z,0.165,91.0,91.0,6.52,1.0,0.175,182.6,190.0,0.851,89.1,0.07,Run
8,8,Lap 8,2025-09-23T19:08:15Z,0.132,60.0,60.0,7.88,27.8,0.41,171.0,191.0,0.773,83.4,0.04,Run
9,9,Lap 9,2025-09-23T19:09:15Z,0.172,92.0,92.0,6.73,1.6,0.188,185.9,192.0,0.873,90.7,0.08,Run
10,10,Lap 10,2025-09-23T19:10:47Z,0.129,60.0,60.0,7.7,28.8,0.417,174.0,193.0,0.793,84.9,0.04,Run
11,11,Lap 11,2025-09-23T19:11:47Z,0.167,89.0,89.0,6.77,1.4,0.181,185.6,194.0,0.871,90.5,0.07,Run
12,12,Lap 12,2025-09-23T19:13:17Z,0.12,60.0,60.0,7.2,24.0,0.36,170.9,189.0,0.773,83.4,0.04,Run
13,13,Lap 13,2025-09-23T19:14:17Z,0.166,91.0,91.0,6.59,1.8,0.184,183.4,191.0,0.856,89.5,0.07,Run
14,14,Lap 14,2025-09-23T19:15:49Z,0.123,60.0,60.0,7.42,24.6,0.369,170.3,187.0,0.769,83.1,0.04,Run
15,15,Lap 15,2025-09-23T19:16:49Z,0.157,88.0,88.0,6.44,2.2,0.179,182.2,189.0,0.848,88.9,0.07,Run
16,16,Lap 16,2025-09-23T19:18:17Z,0.119,60.0,60.0,7.16,26.4,0.383,173.0,189.0,0.787,84.4,0.04,Run
17,17,Lap 17,2025-09-23T19:19:17Z,0.174,90.0,90.0,6.95,1.6,0.19,184.0,191.0,0.86,89.8,0.07,Run
18,18,Lap 18,2025-09-23T19:20:47Z,0.121,60.0,60.0,7.24,25.6,0.377,173.0,189.0,0.787,84.4,0.04,Run
19,19,Lap 19,2025-09-23T19:21:47Z,0.174,90.0,90.0,6.98,2.2,0.196,183.7,191.0,0.858,89.6,0.07,Run
20,20,Lap 20,2025-09-23T19:23:17Z,0.122,60.0,60.0,7.31,26.4,0.386,172.5,190.0,0.783,84.1,0.04,Run
21,21,Lap 21,2025-09-23T19:24:17Z,0.173,90.0,90.0,6.95,1.4,0.187,185.7,191.0,0.871,90.6,0.07,Run
22,22,Lap 22,2025-09-23T19:25:48Z,0.128,60.0,60.0,7.7,26.6,0.394,173.6,191.0,0.791,84.7,0.04,Run
23,23,Lap 23,2025-09-23T19:26:48Z,0.179,89.0,89.0,7.24,1.4,0.193,186.1,192.0,0.874,90.8,0.07,Run
24,24,Lap 24,2025-09-23T19:28:17Z,0.117,60.0,60.0,6.98,24.6,0.363,170.8,186.0,0.772,83.3,0.04,Run
25,25,Lap 25,2025-09-23T19:29:17Z,0.164,90.0,90.0,6.55,2.0,0.184,182.9,189.0,0.853,89.2,0.07,Run
26,26,Lap 26,2025-09-23T19:30:47Z,0.121,60.0,60.0,7.27,25.4,0.375,171.4,187.0,0.776,83.6,0.04,Run
27,27,Lap 27,2025-09-23T19:31:47Z,0.163,90.0,90.0,6.52,1.2,0.175,182.1,189.0,0.847,88.8,0.07,Run
28,28,Lap 28,2025-09-23T19:33:18Z,0.143,60.0,60.0,8.57,31.4,0.457,180.0,194.0,0.833,87.8,0.04,Run
29,29,Lap 29,2025-09-23T19:34:18Z,0.207,111.0,111.0,6.7,1.0,0.217,182.5,195.0,0.85,89.0,0.09,Run
30,30,Lap 30,2025-09-23T19:36:09Z,0.862,352.0,352.0,8.82,0.0,0.862,154.4,161.0,0.663,75.3,0.15,Run
