lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2024-06-28T10:35:47Z,1.0,365.0,383.0,9.86,0.0,1.0,126.2,143.0,0.475,61.6,0.08,Recovery
2,2,Lap 2,2024-06-28T10:42:12Z,1.0,319.0,319.0,11.27,0.0,1.0,145.3,152.0,0.602,70.9,0.11,Run
3,3,Lap 3,2024-06-28T10:47:32Z,1.0,304.0,304.0,11.84,2.8,1.028,152.9,161.0,0.653,74.6,0.12,Run
4,4,Lap 4,2024-06-28T10:52:37Z,0.843,241.0,240.0,12.6,0.0,0.843,162.0,166.0,0.713,79.0,0.12,Run
5,5,Lap 5,2024-06-28T10:56:37Z,1.0,240.0,240.0,15.01,2.2,1.022,176.8,181.0,0.812,86.2,0.16,Run
6,6,Lap 6,2024-06-28T11:00:38Z,1.0,238.0,238.0,15.12,0.0,1.0,183.1,185.0,0.854,89.3,0.19,Run
7,7,Lap 7,2024-06-28T11:04:37Z,0.485,158.0,157.0,11.05,4.4,0.529,169.0,184.0,0.76,82.4,0.09,Run
8,8,Lap 8,2024-06-28T11:07:14Z,1.0,246.0,246.0,14.65,2.6,1.026,178.9,184.0,0.826,87.3,0.18,Run
9,9,Lap 9,2024-06-28T11:11:21Z,0.974,243.0,243.0,14.44,0.0,0.974,183.3,185.0,0.855,89.4,0.19,Run
10,10,Lap 10,2024-06-28T11:15:25Z,0.453,181.0,181.0,9.0,0.0,0.453,161.0,182.0,0.707,78.5,0.09,Run
11,11,Lap 11,2024-06-28T11:18:26Z,1.0,253.0,253.0,14.22,4.6,1.046,177.9,187.0,0.819,86.8,0.18,Run
12,12,Lap 12,2024-06-28T11:22:40Z,0.92,225.0,224.0,14.72,0.0,0.92,187.8,190.0,0.885,91.6,0.19,Run
13,13,Lap 13,2024-06-28T11:26:25Z,0.46,181.0,181.0,9.14,0.0,0.46,165.7,186.0,0.738,80.8,0.1,Run
14,14,Lap 14,2024-06-28T11:29:27Z,0.925,240.0,240.0,13.86,2.6,0.951,180.0,186.0,0.833,87.8,0.18,Run
15,15,Lap 15,2024-06-28T11:33:28Z,0.915,239.0,239.0,13.79,5.6,0.971,185.6,187.0,0.871,90.5,0.2,Run
16,16,Lap 16,2024-06-28T11:37:27Z,1.0,434.0,452.0,8.28,7.8,1.078,154.7,185.0,0.665,75.5,0.18,Run
17,17,Lap 17,2024-06-28T11:45:00Z,1.0,381.0,381.0,9.43,9.6,1.096,155.0,162.0,0.667,75.6,0.16,Run
18,18,Lap 18,2024-06-28T11:51:23Z,1.0,376.0,376.0,9.58,0.0,1.0,153.4,160.0,0.656,74.8,0.15,Run
19,19,Lap 19,2024-06-28T11:57:39Z,1.0,348.0,348.0,10.33,0.0,1.0,160.4,167.0,0.703,78.2,0.17,Run
20,20,Lap 20,2024-06-28T12:03:28Z,0.92,313.0,326.0,10.58,0.0,0.92,163.4,167.0,0.723,79.7,0.16,Run
