lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2024-04-29T11:12:12Z,0.2,208.0,208.0,3.46,0.0,0.2,87.2,118.0,0.215,42.5,0.01,Recovery
2,2,Lap 2,2024-04-29T11:15:42Z,0.0,187.0,187.0,0.0,0.0,0.0,91.8,107.0,0.245,44.8,0.01,Recovery
3,3,Lap 3,2024-04-29T11:18:49Z,0.55,654.0,654.0,3.02,0.0,0.55,110.7,126.0,0.371,54.0,0.09,Recovery
4,4,Lap 4,2024-04-29T11:29:43Z,0.0,140.0,140.0,0.0,0.0,0.0,79.0,125.0,0.16,38.5,0.01,Recovery
5,5,Lap 5,2024-04-29T11:32:04Z,0.2,385.0,385.0,1.87,0.0,0.2,113.4,133.0,0.389,55.3,0.06,Recovery
6,6,Lap 6,2024-04-29T11:38:30Z,0.0,101.0,101.0,0.0,0.0,0.0,129.4,148.0,0.496,63.1,0.02,Recovery
7,7,Lap 7,2024-04-29T11:40:11Z,0.2,292.0,292.0,2.45,0.0,0.2,163.2,179.0,0.721,79.6,0.15,Run
8,8,Lap 8,2024-04-29T11:45:03Z,0.0,103.0,103.0,0.0,0.0,0.0,151.3,178.0,0.642,73.8,0.04,Run
9,9,Lap 9,2024-04-29T11:46:46Z,0.15,231.0,231.0,2.34,0.0,0.15,160.1,170.0,0.701,78.1,0.11,Run
10,10,Lap 10,2024-04-29T11:50:42Z,0.1,176.0,176.0,2.05,0.0,0.1,164.7,180.0,0.731,80.3,0.09,Run
11,11,Lap 11,2024-04-29T11:53:40Z,0.0,21.0,21.0,0.0,0.0,0.0,143.3,150.0,0.589,69.9,0.01,Run
