lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-04-27T07:30:48Z,1.0,350.0,350.0,10.3,34.6,1.346,156.0,172.0,0.673,76.1,0.15,Run
2,2,Lap 2,2025-04-27T07:36:40Z,1.0,450.0,450.0,7.99,58.4,1.584,173.0,184.0,0.787,84.4,0.28,Run
3,3,Lap 3,2025-04-27T07:44:11Z,1.0,468.0,468.0,7.7,78.8,1.788,180.1,195.0,0.834,87.9,0.34,Run
4,4,Lap 4,2025-04-27T07:52:00Z,1.0,484.0,484.0,7.45,72.2,1.722,180.5,186.0,0.837,88.0,0.36,Run
5,5,Lap 5,2025-04-27T08:00:05Z,1.0,475.0,475.0,7.6,68.0,1.68,179.3,187.0,0.829,87.5,0.34,Run
6,6,Lap 6,2025-04-27T08:08:00Z,1.0,599.0,599.0,6.01,127.0,2.27,183.7,191.0,0.858,89.6,0.47,Run
7,7,Lap 7,2025-04-27T08:18:00Z,1.0,601.0,601.0,5.98,116.0,2.16,181.4,191.0,0.843,88.5,0.45,Run
8,8,Lap 8,2025-04-27T08:28:01Z,1.0,498.0,498.0,7.24,50.2,1.502,166.7,183.0,0.745,81.3,0.28,Run
9,9,Lap 9,2025-04-27T08:36:19Z,1.0,432.0,432.0,8.32,59.4,1.594,168.1,177.0,0.754,82.0,0.25,Run
10,10,Lap 10,2025-04-27T08:43:32Z,1.0,428.0,428.0,8.42,59.2,1.592,175.2,179.0,0.801,85.5,0.28,Run
11,11,Lap 11,2025-04-27T08:50:41Z,1.0,430.0,430.0,8.39,61.2,1.612,175.1,182.0,0.801,85.4,0.28,Run
12,12,Lap 12,2025-04-27T08:57:51Z,1.0,715.0,715.0,5.04,121.6,2.216,168.5,178.0,0.757,82.2,0.41,Run
13,13,Lap 13,2025-04-27T09:09:46Z,1.0,1004.0,1004.0,3.6,206.6,3.066,167.0,177.0,0.747,81.5,0.56,Run
14,14,Lap 14,2025-04-27T09:26:31Z,1.0,392.0,392.0,9.18,17.4,1.174,183.4,197.0,0.856,89.5,0.31,Run
15,15,Lap 15,2025-04-27T09:33:04Z,1.0,538.0,538.0,6.7,5.8,1.058,152.3,168.0,0.649,74.3,0.22,Run
16,16,Lap 16,2025-04-27T09:42:02Z,1.0,299.0,299.0,12.02,0.0,1.0,156.6,162.0,0.677,76.4,0.13,Run
17,17,Lap 17,2025-04-27T09:47:02Z,1.0,349.0,349.0,10.33,0.0,1.0,149.0,160.0,0.627,72.7,0.13,Run
18,18,Lap 18,2025-04-27T09:52:51Z,1.0,331.0,331.0,10.87,0.0,1.0,152.4,164.0,0.649,74.3,0.13,Run
19,19,Lap 19,2025-04-27T09:58:23Z,1.0,347.0,347.0,10.37,0.0,1.0,158.1,173.0,0.687,77.1,0.16,Run
20,20,Lap 20,2025-04-27T10:04:11Z,1.0,545.0,545.0,6.59,44.0,1.44,164.3,172.0,0.729,80.1,0.29,Run
21,21,Lap 21,2025-04-27T10:13:17Z,1.0,443.0,443.0,8.14,7.0,1.07,161.2,170.0,0.708,78.6,0.22,Run
22,22,Lap 22,2025-04-27T10:20:40Z,1.0,379.0,379.0,9.5,0.0,1.0,167.5,172.0,0.75,81.7,0.21,Run
23,23,Lap 23,2025-04-27T10:27:00Z,1.0,332.0,332.0,10.84,0.0,1.0,167.5,173.0,0.75,81.7,0.19,Run
24,24,Lap 24,2025-04-27T10:32:32Z,0.54,172.0,172.0,11.3,0.0,0.54,173.5,174.0,0.79,84.6,0.11,Run
