lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2026-04-23T09:59:50Z,0.053,23.0,23.0,8.35,0.0,0.053,121.9,134.0,0.446,59.5,0.0,Recovery
2,2,Lap 2,2026-04-23T10:00:14Z,0.052,24.0,24.0,7.74,0.0,0.052,138.3,142.0,0.555,67.5,0.01,Run
3,3,Lap 3,2026-04-23T10:00:39Z,0.05,20.0,20.0,8.96,0.0,0.05,145.0,147.0,0.6,70.7,0.01,Run
4,4,Lap 4,2026-04-23T10:01:00Z,0.05,20.0,20.0,9.04,0.0,0.05,148.4,150.0,0.623,72.4,0.01,Run
5,5,Lap 5,2026-04-23T10:01:20Z,0.049,20.0,20.0,8.78,0.0,0.049,148.5,150.0,0.623,72.4,0.01,Run
6,6,Lap 6,2026-04-23T10:01:40Z,0.054,21.0,21.0,9.25,0.0,0.054,147.9,149.0,0.619,72.1,0.01,Run
7,7,Lap 7,2026-04-23T10:02:02Z,0.05,20.0,20.0,9.07,0.0,0.05,145.0,147.0,0.6,70.7,0.01,Run
8,8,Lap 8,2026-04-23T10:02:23Z,0.048,19.0,19.0,9.14,0.0,0.048,146.3,149.0,0.609,71.4,0.01,Run
9,9,Lap 9,2026-04-23T10:02:42Z,0.053,17.0,17.0,11.2,0.0,0.053,148.6,151.0,0.624,72.5,0.01,Run
10,10,Lap 10,2026-04-23T10:03:00Z,0.049,18.0,18.0,9.79,0.0,0.049,146.7,151.0,0.611,71.6,0.01,Run
11,11,Lap 11,2026-04-23T10:03:18Z,0.049,20.0,20.0,8.89,0.0,0.049,149.6,151.0,0.631,73.0,0.01,Run
12,12,Lap 12,2026-04-23T10:03:38Z,0.052,20.0,20.0,9.43,0.0,0.052,148.0,150.0,0.62,72.2,0.01,Run
13,13,Lap 13,2026-04-23T10:03:59Z,0.046,18.0,18.0,9.11,0.0,0.046,147.6,149.0,0.617,72.0,0.01,Run
14,14,Lap 14,2026-04-23T10:04:17Z,0.054,17.0,17.0,11.38,0.0,0.054,150.1,151.0,0.634,73.2,0.01,Run
15,15,Lap 15,2026-04-23T10:04:35Z,0.056,16.0,16.0,12.53,0.0,0.056,153.9,155.0,0.659,75.1,0.01,Run
16,16,Lap 16,2026-04-23T10:04:52Z,0.05,16.0,16.0,11.27,0.0,0.05,161.1,164.0,0.707,78.6,0.01,Run
17,17,Lap 17,2026-04-23T10:05:08Z,0.052,16.0,16.0,11.81,0.0,0.052,161.1,164.0,0.707,78.6,0.01,Run
18,18,Lap 18,2026-04-23T10:05:25Z,0.057,17.0,17.0,12.02,0.0,0.057,163.0,169.0,0.72,79.5,0.01,Run
19,19,Lap 19,2026-04-23T10:05:42Z,0.054,17.0,17.0,11.45,0.0,0.054,171.3,174.0,0.775,83.6,0.01,Run
