lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-06-21T14:31:24Z,5.0,1415.0,1415.0,12.71,170.8,6.708,154.7,173.0,0.665,75.5,0.6,Run
2,2,Lap 2,2025-06-21T14:55:03Z,5.0,626.0,626.0,28.76,43.2,5.432,149.2,173.0,0.628,72.8,0.23,Run
3,3,Lap 3,2025-06-21T15:05:29Z,5.0,660.0,660.0,27.29,11.4,5.114,128.1,155.0,0.487,62.5,0.15,Recovery
4,4,Lap 4,2025-06-21T15:16:27Z,5.0,575.0,575.0,31.32,0.0,5.0,118.6,136.0,0.424,57.9,0.1,Recovery
5,5,Lap 5,2025-06-21T15:26:03Z,5.0,509.0,509.0,35.35,20.8,5.208,146.3,168.0,0.609,71.4,0.18,Run
6,6,Lap 6,2025-06-21T15:34:36Z,5.0,596.0,596.0,30.2,16.0,5.16,150.6,165.0,0.637,73.5,0.23,Run
7,7,Lap 7,2025-06-21T15:44:30Z,5.0,820.0,820.0,21.96,91.8,5.918,155.6,168.0,0.671,75.9,0.35,Run
8,8,Lap 8,2025-06-21T15:58:10Z,3.55,584.0,583.0,21.89,76.2,4.312,157.2,171.0,0.681,76.7,0.26,Run
9,9,Lap 9,2025-06-21T16:07:53Z,5.0,398.0,398.0,45.22,0.0,5.0,151.9,170.0,0.646,74.1,0.16,Run
10,10,Lap 10,2025-06-21T16:14:32Z,2.057,297.0,297.0,24.95,4.6,2.103,136.1,155.0,0.541,66.4,0.08,Run
