lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2024-07-28T06:58:17Z,1.0,264.0,264.0,13.64,6.8,1.068,137.8,149.0,0.552,67.2,0.07,Run
2,2,Lap 2,2024-07-28T07:02:43Z,1.0,311.0,311.0,11.59,32.4,1.324,164.1,181.0,0.727,80.0,0.16,Run
3,3,Lap 3,2024-07-28T07:07:54Z,1.0,294.0,294.0,12.24,13.4,1.134,172.4,179.0,0.783,84.1,0.18,Run
4,4,Lap 4,2024-07-28T07:12:49Z,1.0,339.0,339.0,10.62,32.0,1.32,178.4,187.0,0.823,87.0,0.24,Run
5,5,Lap 5,2024-07-28T07:18:29Z,1.0,353.0,353.0,10.19,13.8,1.138,171.7,184.0,0.778,83.8,0.22,Run
6,6,Lap 6,2024-07-28T07:24:22Z,1.0,302.0,302.0,11.92,12.2,1.122,177.9,184.0,0.819,86.8,0.21,Run
7,7,Lap 7,2024-07-28T07:29:25Z,1.0,339.0,339.0,10.62,8.2,1.082,174.3,182.0,0.795,85.0,0.22,Run
8,8,Lap 8,2024-07-28T07:35:05Z,1.0,381.0,381.0,9.43,50.0,1.5,179.6,190.0,0.831,87.6,0.28,Run
9,9,Lap 9,2024-07-28T07:41:26Z,1.0,315.0,315.0,11.41,0.0,1.0,172.1,179.0,0.781,84.0,0.2,Run
10,10,Lap 10,2024-07-28T07:46:42Z,1.0,370.0,370.0,9.72,37.2,1.372,178.9,189.0,0.826,87.3,0.27,Run
11,11,Lap 11,2024-07-28T07:52:52Z,1.0,374.0,374.0,9.61,20.0,1.2,178.2,191.0,0.821,86.9,0.26,Run
12,12,Lap 12,2024-07-28T07:59:07Z,1.0,344.0,344.0,10.48,12.2,1.122,178.3,184.0,0.822,87.0,0.24,Run
13,13,Lap 13,2024-07-28T08:04:52Z,1.0,420.0,420.0,8.57,28.6,1.286,168.7,177.0,0.758,82.3,0.24,Run
14,14,Lap 14,2024-07-28T08:11:53Z,1.0,533.0,533.0,6.77,44.6,1.446,166.9,180.0,0.746,81.4,0.3,Run
15,15,Lap 15,2024-07-28T08:20:47Z,1.0,414.0,414.0,8.71,29.0,1.29,165.4,171.0,0.736,80.7,0.22,Run
16,16,Lap 16,2024-07-28T08:27:41Z,1.0,478.0,478.0,7.52,49.4,1.494,163.8,177.0,0.725,79.9,0.25,Run
17,17,Lap 17,2024-07-28T08:35:40Z,1.0,502.0,502.0,7.16,48.0,1.48,161.5,171.0,0.71,78.8,0.25,Run
18,18,Lap 18,2024-07-28T08:44:02Z,1.0,426.0,426.0,8.46,23.4,1.234,159.8,168.0,0.699,78.0,0.2,Run
19,19,Lap 19,2024-07-28T08:51:09Z,1.0,499.0,499.0,7.2,12.2,1.122,151.9,162.0,0.646,74.1,0.2,Run
20,20,Lap 20,2024-07-28T08:59:28Z,1.0,392.0,392.0,9.18,12.2,1.122,164.1,170.0,0.727,80.0,0.2,Run
21,21,Lap 21,2024-07-28T09:06:01Z,1.0,455.0,455.0,7.92,37.0,1.37,163.9,169.0,0.726,80.0,0.24,Run
22,22,Lap 22,2024-07-28T09:13:36Z,1.0,509.0,509.0,7.06,31.2,1.312,158.2,165.0,0.688,77.2,0.23,Run
23,23,Lap 23,2024-07-28T09:22:06Z,1.0,460.0,460.0,7.81,34.6,1.346,162.3,174.0,0.715,79.2,0.23,Run
24,24,Lap 24,2024-07-28T09:29:47Z,1.0,453.0,453.0,7.96,21.2,1.212,164.4,176.0,0.729,80.2,0.24,Run
25,25,Lap 25,2024-07-28T09:37:21Z,1.0,467.0,467.0,7.7,76.6,1.766,174.2,186.0,0.795,85.0,0.3,Run
26,26,Lap 26,2024-07-28T09:45:08Z,0.076,14.0,14.0,19.51,0.0,0.076,180.2,181.0,0.835,87.9,0.01,Run
