lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2024-08-18T07:13:23Z,1.0,329.0,1347.0,2.66,21.6,1.216,150.6,172.0,0.637,73.5,0.13,Run
2,2,Lap 2,2024-08-18T07:35:52Z,1.0,350.0,350.0,10.3,16.6,1.166,169.2,175.0,0.761,82.5,0.2,Run
3,3,Lap 3,2024-08-18T07:41:42Z,1.0,323.0,323.0,11.16,6.0,1.06,166.7,173.0,0.745,81.3,0.18,Run
4,4,Lap 4,2024-08-18T07:47:06Z,1.0,332.0,332.0,10.84,24.2,1.242,169.6,178.0,0.764,82.7,0.2,Run
5,5,Lap 5,2024-08-18T07:52:38Z,1.0,305.0,305.0,11.81,0.0,1.0,169.6,178.0,0.764,82.7,0.18,Run
6,6,Lap 6,2024-08-18T07:57:44Z,1.0,336.0,336.0,10.73,22.8,1.228,172.0,177.0,0.78,83.9,0.21,Run
7,7,Lap 7,2024-08-18T08:03:21Z,1.0,310.0,310.0,11.63,10.8,1.108,173.9,181.0,0.793,84.8,0.2,Run
8,8,Lap 8,2024-08-18T08:08:32Z,1.0,288.0,288.0,12.49,3.8,1.038,175.4,178.0,0.803,85.6,0.19,Run
9,9,Lap 9,2024-08-18T08:13:20Z,1.0,347.0,347.0,10.37,41.6,1.416,177.0,182.0,0.813,86.3,0.24,Run
10,10,Lap 10,2024-08-18T08:19:08Z,1.0,417.0,417.0,8.64,79.2,1.792,183.0,190.0,0.853,89.3,0.33,Run
11,11,Lap 11,2024-08-18T08:26:05Z,1.0,469.0,469.0,7.67,95.4,1.954,186.1,197.0,0.874,90.8,0.39,Run
12,12,Lap 12,2024-08-18T08:33:55Z,1.0,511.0,511.0,7.06,61.4,1.614,176.7,196.0,0.811,86.2,0.35,Run
13,13,Lap 13,2024-08-18T08:42:27Z,1.0,328.0,328.0,10.98,0.0,1.0,175.6,183.0,0.804,85.7,0.22,Run
14,14,Lap 14,2024-08-18T08:47:55Z,1.0,316.0,316.0,11.38,0.0,1.0,174.0,178.0,0.793,84.9,0.2,Run
15,15,Lap 15,2024-08-18T08:53:11Z,1.0,282.0,282.0,12.78,3.2,1.032,180.1,184.0,0.834,87.9,0.21,Run
16,16,Lap 16,2024-08-18T08:57:54Z,1.0,282.0,282.0,12.78,0.0,1.0,176.7,182.0,0.811,86.2,0.19,Run
17,17,Lap 17,2024-08-18T09:02:37Z,1.0,322.0,322.0,11.2,12.2,1.122,172.4,176.0,0.783,84.1,0.2,Run
18,18,Lap 18,2024-08-18T09:08:00Z,1.0,348.0,348.0,10.33,23.2,1.232,176.2,181.0,0.808,86.0,0.24,Run
19,19,Lap 19,2024-08-18T09:13:48Z,1.0,380.0,380.0,9.47,25.8,1.258,179.3,181.0,0.829,87.5,0.27,Run
20,20,Lap 20,2024-08-18T09:20:09Z,1.0,327.0,327.0,11.02,14.8,1.148,172.8,180.0,0.785,84.3,0.21,Run
21,21,Lap 21,2024-08-18T09:25:37Z,1.0,371.0,371.0,9.72,34.8,1.348,180.9,184.0,0.839,88.2,0.28,Run
22,22,Lap 22,2024-08-18T09:31:48Z,1.0,340.0,340.0,10.58,21.6,1.216,180.1,184.0,0.834,87.9,0.25,Run
23,23,Lap 23,2024-08-18T09:37:28Z,1.0,307.0,307.0,11.74,7.6,1.076,177.3,180.0,0.815,86.5,0.21,Run
24,24,Lap 24,2024-08-18T09:42:36Z,0.825,248.0,248.0,11.99,12.2,0.947,183.8,187.0,0.859,89.7,0.2,Run
