lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-08-23T07:00:30Z,8.522,5790.0,5790.0,5.29,1201.0,20.532,159.5,174.0,0.697,77.8,2.73,Run
2,2,Lap 2,2025-08-23T08:37:01Z,0.135,628.0,628.0,0.79,0.0,0.135,126.9,158.0,0.479,61.9,0.13,Recovery
3,3,Lap 3,2025-08-23T08:47:30Z,2.716,2127.0,2127.0,4.61,441.6,7.132,150.5,171.0,0.637,73.4,0.82,Run
4,4,Lap 4,2025-08-23T09:22:57Z,1.31,598.0,598.0,7.88,28.2,1.592,168.0,179.0,0.753,82.0,0.34,Run
5,5,Lap 5,2025-08-23T09:32:56Z,3.868,2293.0,2293.0,6.08,92.8,4.796,159.8,177.0,0.699,78.0,1.09,Run
6,6,Lap 6,2025-08-23T10:11:10Z,1.97,2314.0,2314.0,3.06,479.0,6.76,166.1,180.0,0.741,81.0,1.26,Run
7,7,Lap 7,2025-08-23T10:49:44Z,0.027,280.0,280.0,0.36,0.2,0.029,143.7,160.0,0.591,70.1,0.09,Run
8,8,Lap 8,2025-08-23T10:54:25Z,2.725,2991.0,2991.0,3.28,470.2,7.427,150.9,186.0,0.639,73.6,1.16,Run
9,9,Lap 9,2025-08-23T11:44:17Z,0.867,890.0,890.0,3.49,74.6,1.613,154.2,163.0,0.661,75.2,0.37,Run
10,10,Lap 10,2025-08-23T11:59:07Z,0.364,448.0,448.0,2.92,43.2,0.796,149.2,160.0,0.628,72.8,0.17,Run
11,11,Lap 11,2025-08-23T12:06:36Z,1.87,1732.0,1732.0,3.89,168.0,3.55,158.9,172.0,0.693,77.5,0.81,Run
12,12,Lap 12,2025-08-23T12:35:28Z,0.006,114.0,114.0,0.18,0.4,0.01,156.3,170.0,0.675,76.2,0.05,Run
13,13,Lap 13,2025-08-23T12:37:23Z,1.529,1295.0,1295.0,4.25,46.4,1.993,157.0,170.0,0.68,76.6,0.58,Run
14,14,Lap 14,2025-08-23T12:58:58Z,1.066,811.0,811.0,4.72,7.4,1.14,158.9,175.0,0.693,77.5,0.38,Run
15,15,Lap 15,2025-08-23T13:12:30Z,0.008,102.0,102.0,0.29,0.0,0.008,147.4,161.0,0.616,71.9,0.04,Run
16,16,Lap 16,2025-08-23T13:14:13Z,2.773,3530.0,3530.0,2.84,609.8,8.871,154.6,178.0,0.664,75.4,1.49,Run
17,17,Lap 17,2025-08-23T14:13:03Z,0.006,260.0,260.0,0.07,1.2,0.018,134.0,155.0,0.527,65.4,0.07,Run
18,18,Lap 18,2025-08-23T14:17:24Z,4.161,3122.0,3122.0,4.79,59.6,4.757,146.7,171.0,0.611,71.6,1.1,Run
19,19,Lap 19,2025-08-23T15:09:26Z,0.723,398.0,398.0,6.55,9.6,0.819,156.4,164.0,0.676,76.3,0.18,Run
20,20,Lap 20,2025-08-23T15:16:05Z,0.167,1768.0,1768.0,0.32,5.2,0.219,117.1,145.0,0.414,57.1,0.29,Recovery
21,21,Lap 21,2025-08-23T15:45:33Z,3.175,3273.0,3273.0,3.49,523.6,8.411,142.0,163.0,0.58,69.3,1.03,Run
22,22,Lap 22,2025-08-23T16:40:07Z,1.238,662.0,662.0,6.73,11.6,1.354,146.2,158.0,0.608,71.3,0.23,Run
23,23,Lap 23,2025-08-23T16:51:09Z,0.938,884.0,884.0,3.82,130.0,2.238,149.9,161.0,0.633,73.1,0.34,Run
24,24,Lap 24,2025-08-23T17:05:54Z,7.018,3314.0,3314.0,7.63,26.4,7.282,158.0,172.0,0.687,77.1,1.51,Run
25,25,Lap 25,2025-08-23T18:01:09Z,0.806,2484.0,2484.0,1.15,2.8,0.834,104.8,160.0,0.332,51.1,0.28,Recovery
26,26,Lap 26,2025-08-23T18:42:33Z,8.4,5746.0,5746.0,5.26,600.8,14.408,146.4,170.0,0.609,71.4,2.01,Run
27,27,Lap 27,2025-08-23T20:18:20Z,1.636,960.0,960.0,6.12,34.6,1.982,149.5,158.0,0.63,72.9,0.36,Run
