lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-10-12T17:43:46Z,2.017,1237.0,1237.0,5.87,176.4,3.781,143.1,164.0,0.587,69.8,0.4,Run
2,2,Lap 2,2025-10-12T18:04:24Z,0.15,60.0,60.0,9.0,18.2,0.332,146.5,165.0,0.61,71.5,0.02,Run
3,3,Lap 3,2025-10-12T18:05:24Z,0.173,60.0,60.0,10.37,23.0,0.403,171.8,176.0,0.779,83.8,0.04,Run
4,4,Lap 4,2025-10-12T18:06:24Z,0.382,105.0,105.0,13.1,1.2,0.394,169.6,175.0,0.764,82.7,0.06,Run
5,5,Lap 5,2025-10-12T18:08:09Z,0.08,60.0,60.0,4.82,0.0,0.08,148.6,162.0,0.624,72.5,0.02,Run
6,6,Lap 6,2025-10-12T18:09:09Z,0.15,60.0,60.0,9.0,16.4,0.314,157.1,168.0,0.681,76.6,0.03,Run
7,7,Lap 7,2025-10-12T18:10:09Z,0.167,60.0,60.0,10.04,17.8,0.345,172.5,176.0,0.783,84.1,0.04,Run
8,8,Lap 8,2025-10-12T18:11:09Z,0.214,61.0,61.0,12.64,0.2,0.216,171.7,176.0,0.778,83.8,0.04,Run
9,9,Lap 9,2025-10-12T18:12:10Z,0.07,60.0,60.0,4.18,0.0,0.07,148.0,167.0,0.62,72.2,0.02,Run
10,10,Lap 10,2025-10-12T18:13:10Z,0.146,60.0,60.0,8.75,14.6,0.292,151.8,163.0,0.645,74.0,0.02,Run
11,11,Lap 11,2025-10-12T18:14:10Z,0.166,60.0,60.0,9.97,21.2,0.378,172.1,178.0,0.781,84.0,0.04,Run
12,12,Lap 12,2025-10-12T18:15:10Z,0.206,61.0,61.0,12.17,0.8,0.214,173.4,178.0,0.789,84.6,0.04,Run
13,13,Lap 13,2025-10-12T18:16:11Z,0.069,60.0,60.0,4.14,0.0,0.069,150.6,165.0,0.637,73.5,0.02,Run
14,14,Lap 14,2025-10-12T18:17:11Z,0.15,60.0,60.0,9.0,17.6,0.326,155.2,169.0,0.668,75.7,0.03,Run
15,15,Lap 15,2025-10-12T18:18:11Z,0.172,60.0,60.0,10.33,20.2,0.374,174.9,179.0,0.799,85.3,0.04,Run
16,16,Lap 16,2025-10-12T18:19:11Z,0.231,63.0,63.0,13.18,0.2,0.233,175.4,179.0,0.803,85.6,0.04,Run
17,17,Lap 17,2025-10-12T18:20:15Z,0.069,60.0,60.0,4.14,0.0,0.069,155.5,174.0,0.67,75.9,0.03,Run
18,18,Lap 18,2025-10-12T18:21:15Z,0.144,60.0,60.0,8.64,15.4,0.298,157.8,170.0,0.685,77.0,0.03,Run
19,19,Lap 19,2025-10-12T18:22:15Z,0.127,60.0,60.0,7.6,24.2,0.369,177.3,184.0,0.815,86.5,0.04,Run
20,20,Lap 20,2025-10-12T18:23:15Z,0.162,97.0,97.0,5.98,7.4,0.236,161.1,181.0,0.707,78.6,0.05,Run
21,21,Lap 21,2025-10-12T18:24:52Z,0.088,60.0,60.0,5.29,0.0,0.088,140.4,154.0,0.569,68.5,0.02,Run
22,22,Lap 22,2025-10-12T18:25:52Z,0.151,60.0,60.0,9.04,18.2,0.333,151.9,168.0,0.646,74.1,0.02,Run
23,23,Lap 23,2025-10-12T18:26:52Z,0.168,60.0,60.0,10.08,23.8,0.406,172.4,175.0,0.783,84.1,0.04,Run
24,24,Lap 24,2025-10-12T18:27:52Z,0.22,62.0,62.0,12.78,0.2,0.222,170.6,174.0,0.771,83.2,0.04,Run
25,25,Lap 25,2025-10-12T18:28:55Z,0.072,60.0,60.0,4.32,0.0,0.072,150.0,169.0,0.633,73.2,0.02,Run
26,26,Lap 26,2025-10-12T18:29:55Z,0.144,60.0,60.0,8.68,17.2,0.316,155.9,164.0,0.673,76.0,0.03,Run
27,27,Lap 27,2025-10-12T18:30:55Z,0.171,60.0,60.0,10.26,12.8,0.299,169.4,175.0,0.763,82.6,0.04,Run
28,28,Lap 28,2025-10-12T18:31:55Z,0.196,60.0,60.0,11.77,1.4,0.21,172.8,176.0,0.785,84.3,0.04,Run
29,29,Lap 29,2025-10-12T18:32:56Z,0.072,60.0,60.0,4.32,0.0,0.072,149.3,167.0,0.629,72.8,0.02,Run
30,30,Lap 30,2025-10-12T18:33:56Z,0.143,60.0,60.0,8.57,15.6,0.299,153.5,166.0,0.657,74.9,0.02,Run
31,31,Lap 31,2025-10-12T18:34:56Z,0.172,60.0,60.0,10.33,14.4,0.316,171.8,174.0,0.779,83.8,0.04,Run
32,32,Lap 32,2025-10-12T18:35:56Z,0.074,22.0,22.0,12.13,0.0,0.074,165.3,171.0,0.735,80.6,0.01,Run
33,33,Lap 33,2025-10-12T18:36:19Z,0.032,60.0,60.0,1.91,0.0,0.032,129.3,158.0,0.495,63.1,0.01,Recovery
34,34,Lap 34,2025-10-12T18:37:19Z,0.16,60.0,60.0,9.61,20.8,0.368,154.6,169.0,0.664,75.4,0.03,Run
35,35,Lap 35,2025-10-12T18:38:19Z,0.16,60.0,60.0,9.58,19.2,0.352,171.7,178.0,0.778,83.8,0.04,Run
36,36,Lap 36,2025-10-12T18:39:19Z,0.239,62.0,62.0,13.86,0.4,0.243,174.1,178.0,0.794,84.9,0.04,Run
37,37,Lap 37,2025-10-12T18:40:21Z,0.087,60.0,60.0,5.22,4.6,0.133,155.1,168.0,0.667,75.7,0.03,Run
38,38,Lap 38,2025-10-12T18:41:21Z,0.145,60.0,60.0,8.71,20.0,0.345,156.6,170.0,0.677,76.4,0.03,Run
39,39,Lap 39,2025-10-12T18:42:21Z,0.113,60.0,60.0,6.77,1.0,0.123,165.8,171.0,0.739,80.9,0.03,Run
40,40,Lap 40,2025-10-12T18:43:21Z,0.174,60.0,60.0,10.4,13.0,0.304,162.1,169.0,0.714,79.1,0.03,Run
41,41,Lap 41,2025-10-12T18:44:21Z,0.088,60.0,60.0,5.29,3.8,0.126,159.7,169.0,0.698,77.9,0.03,Run
42,42,Lap 42,2025-10-12T18:45:21Z,1.056,831.0,831.0,4.57,71.2,1.768,129.5,151.0,0.497,63.2,0.19,Recovery
43,43,Lap 43,2025-10-12T18:59:13Z,0.008,9.0,9.0,3.17,0.0,0.008,117.7,122.0,0.418,57.4,0.0,Recovery
44,44,Lap 44,2025-10-12T18:59:22Z,3.725,1029.0,1029.0,13.03,9.0,3.815,162.3,172.0,0.715,79.2,0.52,Run
45,45,Lap 45,2025-10-12T19:16:32Z,0.005,17.0,32.0,1.04,0.0,0.005,0.0,163.0,,0.0,,Recovery
