lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-08-03T08:27:26Z,1.0,364.0,364.0,9.9,27.2,1.272,137.6,155.0,0.551,67.1,0.1,Run
2,2,Lap 2,2025-08-03T08:33:32Z,1.0,422.0,422.0,8.53,1.2,1.012,143.7,154.0,0.591,70.1,0.14,Run
3,3,Lap 3,2025-08-03T08:40:34Z,1.0,347.0,347.0,10.37,4.0,1.04,143.3,150.0,0.589,69.9,0.11,Run
4,4,Lap 4,2025-08-03T08:46:21Z,1.0,510.0,510.0,7.06,52.8,1.528,143.0,157.0,0.587,69.8,0.16,Run
5,5,Lap 5,2025-08-03T08:54:52Z,1.0,419.0,419.0,8.6,15.6,1.156,135.7,149.0,0.538,66.2,0.11,Run
6,6,Lap 6,2025-08-03T09:01:51Z,1.0,437.0,437.0,8.24,16.8,1.168,141.8,153.0,0.579,69.2,0.14,Run
7,7,Lap 7,2025-08-03T09:09:09Z,1.0,482.0,482.0,7.45,47.0,1.47,132.4,149.0,0.516,64.6,0.12,Run
8,8,Lap 8,2025-08-03T09:17:11Z,1.0,442.0,442.0,8.14,15.0,1.15,130.7,145.0,0.505,63.8,0.1,Run
9,9,Lap 9,2025-08-03T09:24:34Z,1.0,409.0,409.0,8.78,12.2,1.122,131.9,139.0,0.513,64.3,0.1,Run
10,10,Lap 10,2025-08-03T09:31:23Z,1.0,436.0,436.0,8.24,20.0,1.2,129.1,144.0,0.494,63.0,0.1,Recovery
11,11,Lap 11,2025-08-03T09:38:40Z,1.0,385.0,385.0,9.36,2.0,1.02,137.7,160.0,0.551,67.2,0.11,Run
12,12,Lap 12,2025-08-03T09:45:06Z,1.0,411.0,411.0,8.75,9.0,1.09,135.5,146.0,0.537,66.1,0.11,Run
13,13,Lap 13,2025-08-03T09:51:58Z,1.0,572.0,572.0,6.3,62.6,1.626,135.9,149.0,0.539,66.3,0.15,Run
14,14,Lap 14,2025-08-03T10:01:30Z,1.0,499.0,499.0,7.2,14.2,1.142,138.1,147.0,0.554,67.4,0.14,Run
15,15,Lap 15,2025-08-03T10:09:49Z,0.052,240.0,239.0,0.79,0.4,0.056,112.2,123.0,0.381,54.7,0.03,Recovery
16,16,Lap 16,2025-08-03T10:13:48Z,1.0,358.0,358.0,10.04,9.4,1.094,139.7,146.0,0.565,68.1,0.11,Run
17,17,Lap 17,2025-08-03T10:19:47Z,1.0,351.0,351.0,10.26,10.6,1.106,147.4,153.0,0.616,71.9,0.13,Run
18,18,Lap 18,2025-08-03T10:25:39Z,1.0,363.0,363.0,9.9,13.8,1.138,145.8,153.0,0.605,71.1,0.12,Run
19,19,Lap 19,2025-08-03T10:31:43Z,1.0,360.0,360.0,10.01,9.4,1.094,145.0,154.0,0.6,70.7,0.12,Run
20,20,Lap 20,2025-08-03T10:37:43Z,1.0,377.0,377.0,9.54,3.6,1.036,143.4,154.0,0.589,70.0,0.12,Run
21,21,Lap 21,2025-08-03T10:44:00Z,1.0,383.0,383.0,9.4,0.0,1.0,152.4,159.0,0.649,74.3,0.15,Run
22,22,Lap 22,2025-08-03T10:50:24Z,1.0,422.0,422.0,8.53,9.4,1.094,151.4,157.0,0.643,73.9,0.17,Run
23,23,Lap 23,2025-08-03T10:57:27Z,1.0,450.0,450.0,7.99,39.6,1.396,148.5,155.0,0.623,72.4,0.17,Run
24,24,Lap 24,2025-08-03T11:04:57Z,1.0,388.0,388.0,9.29,28.6,1.286,150.5,158.0,0.637,73.4,0.15,Run
25,25,Lap 25,2025-08-03T11:11:25Z,1.0,402.0,402.0,8.96,32.6,1.326,154.6,161.0,0.664,75.4,0.17,Run
26,26,Lap 26,2025-08-03T11:18:07Z,1.0,360.0,360.0,10.01,22.6,1.226,153.3,165.0,0.655,74.8,0.15,Run
27,27,Lap 27,2025-08-03T11:24:08Z,0.816,244.0,244.0,12.02,15.4,0.97,170.5,176.0,0.77,83.2,0.15,Run
