lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
22,22,Lap 22,2026-03-22T09:46:42Z,1.0,291.0,291.0,12.38,0.8,1.008,167.2,172.0,0.748,81.6,0.16,Run
23,23,Lap 23,2026-03-22T09:51:33Z,1.0,298.0,298.0,12.1,0.0,1.0,168.4,172.0,0.756,82.1,0.17,Run
24,24,Lap 24,2026-03-22T09:56:31Z,1.0,299.0,299.0,12.02,2.6,1.026,170.0,173.0,0.767,82.9,0.18,Run
25,25,Lap 25,2026-03-22T10:01:30Z,1.0,371.0,371.0,9.72,0.6,1.006,163.7,174.0,0.725,79.9,0.19,Run
26,26,Lap 26,2026-03-22T10:07:42Z,1.0,305.0,305.0,11.81,2.4,1.024,167.8,171.0,0.752,81.9,0.17,Run
27,27,Lap 27,2026-03-22T10:12:47Z,1.0,312.0,312.0,11.56,0.0,1.0,165.9,170.0,0.739,80.9,0.17,Run
28,28,Lap 28,2026-03-22T10:18:00Z,1.0,309.0,309.0,11.66,0.0,1.0,168.1,172.0,0.754,82.0,0.18,Run
29,29,Lap 29,2026-03-22T10:23:09Z,1.0,313.0,313.0,11.48,3.8,1.038,168.9,172.0,0.759,82.4,0.18,Run
30,30,Lap 30,2026-03-22T10:28:22Z,1.0,319.0,319.0,11.27,0.0,1.0,167.8,171.0,0.752,81.9,0.18,Run
31,31,Lap 31,2026-03-22T10:33:42Z,1.0,322.0,322.0,11.2,2.0,1.02,164.0,168.0,0.727,80.0,0.17,Run
32,32,Lap 32,2026-03-22T10:39:04Z,1.0,358.0,358.0,10.04,2.8,1.028,156.8,162.0,0.679,76.5,0.16,Run
33,33,Lap 33,2026-03-22T10:45:03Z,1.0,352.0,352.0,10.22,3.4,1.034,156.5,161.0,0.677,76.3,0.16,Run
34,34,Lap 34,2026-03-22T10:50:55Z,1.0,349.0,349.0,10.33,4.4,1.044,160.7,166.0,0.705,78.4,0.17,Run
35,35,Lap 35,2026-03-22T10:56:45Z,1.0,352.0,352.0,10.22,0.0,1.0,163.0,167.0,0.72,79.5,0.18,Run
36,36,Lap 36,2026-03-22T11:02:37Z,1.0,354.0,354.0,10.15,0.0,1.0,160.7,165.0,0.705,78.4,0.17,Run
37,37,Lap 37,2026-03-22T11:08:32Z,1.0,366.0,366.0,9.83,7.8,1.078,161.5,167.0,0.71,78.8,0.18,Run
38,38,Lap 38,2026-03-22T11:14:38Z,1.0,376.0,376.0,9.58,2.6,1.026,160.4,164.0,0.703,78.2,0.18,Run
39,39,Lap 39,2026-03-22T11:20:55Z,1.0,398.0,398.0,9.04,8.8,1.088,157.9,162.0,0.686,77.0,0.18,Run
40,40,Lap 40,2026-03-22T11:27:34Z,1.0,461.0,461.0,7.81,3.8,1.038,155.1,161.0,0.667,75.7,0.2,Run
41,41,Lap 41,2026-03-22T11:35:15Z,1.0,400.0,400.0,9.0,2.6,1.026,159.9,171.0,0.699,78.0,0.19,Run
42,42,Lap 42,2026-03-22T11:41:55Z,1.0,320.0,320.0,11.27,10.6,1.106,174.4,179.0,0.796,85.1,0.21,Run
43,43,Lap 43,2026-03-22T11:47:15Z,0.868,253.0,253.0,12.35,6.6,0.934,177.5,182.0,0.817,86.6,0.18,Run
