lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
21,21,Lap 21,2024-10-06T08:18:56Z,1.0,351.0,351.0,10.26,0.0,1.0,165.8,171.0,0.739,80.9,0.19,Run
22,22,Lap 22,2024-10-06T08:24:48Z,1.0,359.0,359.0,10.04,6.8,1.068,169.8,172.0,0.765,82.8,0.21,Run
23,23,Lap 23,2024-10-06T08:30:47Z,1.0,361.0,361.0,9.97,0.0,1.0,170.5,173.0,0.77,83.2,0.22,Run
24,24,Lap 24,2024-10-06T08:36:49Z,1.0,382.0,382.0,9.43,4.4,1.044,168.1,176.0,0.754,82.0,0.22,Run
25,25,Lap 25,2024-10-06T08:43:11Z,1.0,387.0,387.0,9.29,0.0,1.0,163.8,167.0,0.725,79.9,0.2,Run
26,26,Lap 26,2024-10-06T08:49:39Z,1.0,417.0,417.0,8.64,5.2,1.052,160.8,164.0,0.705,78.4,0.2,Run
27,27,Lap 27,2024-10-06T08:56:36Z,1.0,424.0,424.0,8.5,5.2,1.052,162.1,164.0,0.714,79.1,0.21,Run
28,28,Lap 28,2024-10-06T09:03:41Z,1.0,526.0,526.0,6.84,8.0,1.08,144.5,161.0,0.597,70.5,0.18,Run
29,29,Lap 29,2024-10-06T09:12:28Z,1.0,418.0,418.0,8.6,0.0,1.0,160.6,163.0,0.704,78.3,0.2,Run
30,30,Lap 30,2024-10-06T09:19:26Z,1.0,487.0,487.0,7.38,6.2,1.062,158.4,165.0,0.689,77.3,0.22,Run
31,31,Lap 31,2024-10-06T09:27:34Z,1.0,446.0,446.0,8.06,4.8,1.048,155.3,160.0,0.669,75.8,0.19,Run
32,32,Lap 32,2024-10-06T09:35:00Z,1.0,445.0,445.0,8.1,4.6,1.046,157.3,162.0,0.682,76.7,0.2,Run
33,33,Lap 33,2024-10-06T09:42:26Z,1.0,663.0,663.0,5.44,6.8,1.068,134.1,159.0,0.527,65.4,0.17,Run
34,34,Lap 34,2024-10-06T09:53:30Z,1.0,550.0,550.0,6.55,7.8,1.078,140.4,158.0,0.569,68.5,0.17,Run
35,35,Lap 35,2024-10-06T10:02:40Z,1.0,425.0,425.0,8.46,2.0,1.02,158.0,160.0,0.687,77.1,0.19,Run
36,36,Lap 36,2024-10-06T10:09:45Z,1.0,476.0,476.0,7.56,2.0,1.02,156.7,166.0,0.678,76.4,0.21,Run
37,37,Lap 37,2024-10-06T10:17:41Z,1.0,420.0,420.0,8.57,4.6,1.046,169.4,174.0,0.763,82.6,0.25,Run
38,38,Lap 38,2024-10-06T10:24:41Z,1.0,614.0,614.0,5.87,15.6,1.156,144.1,161.0,0.594,70.3,0.2,Run
39,39,Lap 39,2024-10-06T10:34:56Z,1.0,504.0,504.0,7.13,8.8,1.088,158.0,163.0,0.687,77.1,0.23,Run
40,40,Lap 40,2024-10-06T10:43:20Z,1.0,740.0,740.0,4.86,9.6,1.096,131.6,148.0,0.511,64.2,0.18,Run
41,41,Lap 41,2024-10-06T10:55:40Z,1.0,630.0,630.0,5.72,2.0,1.02,137.3,155.0,0.549,67.0,0.18,Run
42,42,Lap 42,2024-10-06T11:06:11Z,1.0,573.0,573.0,6.3,10.4,1.104,139.4,168.0,0.563,68.0,0.17,Run
43,43,Lap 43,2024-10-06T11:15:45Z,0.644,245.0,245.0,9.47,0.0,0.644,162.2,166.0,0.715,79.1,0.12,Run
