lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-06-29T03:49:41Z,1.0,370.0,370.0,9.72,58.8,1.588,160.3,180.0,0.702,78.2,0.18,Run
2,2,Lap 2,2025-06-29T03:55:53Z,1.0,662.0,662.0,5.44,99.6,1.996,166.8,182.0,0.745,81.4,0.37,Run
3,3,Lap 3,2025-06-29T04:06:55Z,1.0,837.0,837.0,4.28,104.2,2.042,144.9,153.0,0.599,70.7,0.28,Run
4,4,Lap 4,2025-06-29T04:20:53Z,1.0,823.0,823.0,4.39,163.8,2.638,158.5,169.0,0.69,77.3,0.38,Run
5,5,Lap 5,2025-06-29T04:34:36Z,1.0,979.0,979.0,3.67,174.0,2.74,147.8,159.0,0.619,72.1,0.35,Run
6,6,Lap 6,2025-06-29T04:50:55Z,1.0,2054.0,2054.0,1.76,348.8,4.488,145.0,165.0,0.6,70.7,0.69,Run
7,7,Lap 7,2025-06-29T05:25:09Z,0.017,24.0,24.0,2.52,6.0,0.077,153.7,156.0,0.658,75.0,0.01,Run
8,8,Lap 8,2025-06-29T05:25:33Z,1.0,746.0,746.0,4.82,35.2,1.352,168.1,189.0,0.754,82.0,0.43,Run
9,9,Lap 9,2025-06-29T05:38:00Z,1.0,744.0,744.0,4.82,3.6,1.036,152.1,162.0,0.647,74.2,0.3,Run
10,10,Lap 10,2025-06-29T05:50:25Z,1.0,453.0,453.0,7.96,2.2,1.022,165.1,172.0,0.734,80.5,0.24,Run
11,11,Lap 11,2025-06-29T05:57:59Z,1.0,492.0,492.0,7.31,0.0,1.0,157.9,165.0,0.686,77.0,0.22,Run
12,12,Lap 12,2025-06-29T06:06:11Z,1.0,432.0,432.0,8.32,0.0,1.0,165.9,176.0,0.739,80.9,0.23,Run
13,13,Lap 13,2025-06-29T06:13:24Z,1.0,359.0,359.0,10.04,0.0,1.0,169.5,173.0,0.763,82.7,0.21,Run
14,14,Lap 14,2025-06-29T06:19:24Z,1.0,818.0,818.0,4.39,125.0,2.25,162.7,179.0,0.718,79.4,0.41,Run
15,15,Lap 15,2025-06-29T06:33:02Z,1.0,784.0,784.0,4.61,57.8,1.578,160.3,173.0,0.702,78.2,0.38,Run
16,16,Lap 16,2025-06-29T06:46:07Z,1.0,596.0,596.0,6.05,49.8,1.498,161.0,170.0,0.707,78.5,0.29,Run
17,17,Lap 17,2025-06-29T06:56:04Z,1.0,491.0,491.0,7.34,18.4,1.184,152.9,160.0,0.653,74.6,0.2,Run
18,18,Lap 18,2025-06-29T07:04:16Z,1.0,667.0,667.0,5.4,96.0,1.96,150.2,166.0,0.635,73.3,0.25,Run
19,19,Lap 19,2025-06-29T07:15:24Z,1.0,1440.0,1440.0,2.48,77.8,1.778,128.8,171.0,0.492,62.8,0.32,Recovery
20,20,Lap 20,2025-06-29T07:39:24Z,1.0,846.0,846.0,4.25,118.2,2.182,145.3,153.0,0.602,70.9,0.29,Run
21,21,Lap 21,2025-06-29T07:53:31Z,1.0,1065.0,1065.0,3.38,208.6,3.086,155.8,168.0,0.672,76.0,0.46,Run
22,22,Lap 22,2025-06-29T08:11:17Z,1.0,907.0,908.0,3.96,132.6,2.326,149.8,164.0,0.632,73.1,0.34,Run
23,23,Lap 23,2025-06-29T08:26:25Z,1.0,1003.0,1003.0,3.6,93.4,1.934,147.5,162.0,0.617,72.0,0.36,Run
24,24,Lap 24,2025-06-29T08:43:09Z,1.0,633.0,633.0,5.69,2.4,1.024,157.8,166.0,0.685,77.0,0.29,Run
25,25,Lap 25,2025-06-29T08:53:43Z,1.0,696.0,696.0,5.18,69.4,1.694,155.7,170.0,0.671,76.0,0.3,Run
26,26,Lap 26,2025-06-29T09:05:19Z,1.0,581.0,581.0,6.19,7.0,1.07,152.4,167.0,0.649,74.3,0.23,Run
27,27,Lap 27,2025-06-29T09:15:00Z,0.368,198.0,198.0,6.7,0.0,0.368,146.1,149.0,0.607,71.3,0.07,Run
28,28,Lap 28,2025-06-29T09:18:18Z,1.0,479.0,479.0,7.52,3.2,1.032,155.4,164.0,0.669,75.8,0.21,Run
29,29,Lap 29,2025-06-29T09:26:18Z,1.0,642.0,642.0,5.62,15.4,1.154,148.3,163.0,0.622,72.3,0.23,Run
30,30,Lap 30,2025-06-29T09:37:01Z,1.0,592.0,592.0,6.08,0.0,1.0,150.2,157.0,0.635,73.3,0.23,Run
31,31,Lap 31,2025-06-29T09:46:53Z,1.0,792.0,792.0,4.54,11.6,1.116,139.6,157.0,0.564,68.1,0.23,Run
32,32,Lap 32,2025-06-29T10:00:06Z,1.0,814.0,814.0,4.43,76.8,1.768,136.1,154.0,0.541,66.4,0.22,Run
33,33,Lap 33,2025-06-29T10:13:40Z,1.0,758.0,758.0,4.75,53.2,1.532,141.4,153.0,0.576,69.0,0.23,Run
34,34,Lap 34,2025-06-29T10:26:19Z,1.0,1417.0,1417.0,2.56,50.4,1.504,135.1,150.0,0.534,65.9,0.38,Run
35,35,Lap 35,2025-06-29T10:49:56Z,1.0,724.0,724.0,4.97,89.8,1.898,141.7,155.0,0.578,69.1,0.23,Run
36,36,Lap 36,2025-06-29T11:02:00Z,1.0,1030.0,1030.0,3.49,143.4,2.434,130.9,144.0,0.506,63.9,0.24,Run
