lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2024-05-17T11:13:30Z,0.0,15.0,15.0,0.0,0.0,0.0,103.1,106.0,0.321,50.3,0.0,Recovery
2,2,Lap 2,2024-05-17T11:13:45Z,0.1,138.0,138.0,2.59,0.0,0.1,122.3,132.0,0.449,59.7,0.03,Recovery
3,3,Lap 3,2024-05-17T11:16:04Z,0.0,115.0,115.0,0.0,0.0,0.0,106.3,133.0,0.342,51.9,0.01,Recovery
4,4,Lap 4,2024-05-17T11:17:59Z,0.05,65.0,65.0,2.77,0.0,0.05,118.8,130.0,0.425,58.0,0.01,Recovery
5,5,Lap 5,2024-05-17T11:19:05Z,0.0,89.0,89.0,0.0,0.0,0.0,109.0,131.0,0.36,53.2,0.01,Recovery
6,6,Lap 6,2024-05-17T11:20:34Z,0.05,72.0,72.0,2.48,0.0,0.05,117.6,132.0,0.417,57.4,0.01,Recovery
7,7,Lap 7,2024-05-17T11:21:46Z,0.0,62.0,62.0,0.0,0.0,0.0,117.9,132.0,0.419,57.5,0.01,Recovery
8,8,Lap 8,2024-05-17T11:22:49Z,0.2,304.0,304.0,2.38,0.0,0.2,136.8,153.0,0.545,66.7,0.08,Run
9,9,Lap 9,2024-05-17T11:27:53Z,0.0,240.0,240.0,0.0,0.0,0.0,128.5,167.0,0.49,62.7,0.05,Recovery
10,10,Lap 10,2024-05-17T11:31:54Z,0.05,22.0,22.0,8.17,0.0,0.05,131.7,133.0,0.511,64.2,0.01,Run
11,11,Lap 11,2024-05-17T11:32:17Z,0.0,72.0,72.0,0.0,0.0,0.0,129.8,134.0,0.499,63.3,0.02,Recovery
12,12,Lap 12,2024-05-17T11:33:30Z,0.0,75.0,75.0,0.0,0.0,0.0,124.5,135.0,0.463,60.7,0.02,Recovery
13,13,Lap 13,2024-05-17T11:34:45Z,0.0,7.0,7.0,0.0,0.0,0.0,135.7,136.0,0.538,66.2,0.0,Run
14,14,Lap 14,2024-05-17T11:34:52Z,0.0,186.0,186.0,0.0,0.0,0.0,136.5,141.0,0.543,66.6,0.05,Run
15,15,Lap 15,2024-05-17T11:37:59Z,0.05,25.0,25.0,7.2,0.0,0.05,130.3,134.0,0.502,63.6,0.01,Run
16,16,Lap 16,2024-05-17T11:38:24Z,0.0,68.0,68.0,0.0,0.0,0.0,117.1,128.0,0.414,57.1,0.01,Recovery
17,17,Lap 17,2024-05-17T11:39:32Z,0.4,630.0,630.0,2.27,0.0,0.4,135.2,164.0,0.535,66.0,0.17,Run
18,18,Lap 18,2024-05-17T11:50:02Z,0.0,170.0,170.0,0.0,0.0,0.0,124.4,156.0,0.463,60.7,0.03,Recovery
19,19,Lap 19,2024-05-17T11:52:53Z,0.05,54.0,54.0,3.35,0.0,0.05,147.8,170.0,0.619,72.1,0.02,Run
20,20,Lap 20,2024-05-17T11:53:47Z,0.0,24.0,24.0,0.0,0.0,0.0,168.0,170.0,0.753,82.0,0.01,Run
21,21,Lap 21,2024-05-17T11:54:12Z,0.05,104.0,104.0,1.73,0.0,0.05,169.7,176.0,0.765,82.8,0.06,Run
